Date,Adj Close,KO_Close(t),High,Low,Open,Volume,KO_Close(t-1),KO_Close(t-2),KO_Close(t-5),KO_Close(t-10),KO_Open(t-1),MA5,MA10,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,SD20,Upper_Band,Lower_Band,MACD,MACD_EMA,STD5,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,ForceIndex1,ForceIndex20,KO_Close(t+1),Adj Close_QQQ,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,Adj Close_SnP,SnP_Close,SnP(t-1),SnP(t-5),Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month
2009-10-30 00:00:00+00:00,16.783994674682617,26.655000686645508,27.135000228881836,26.55500030517578,27.030000686645508,21812200,27.045000076293945,26.7549991607666,26.6200008392334,27.5049991607666,26.760000228881836,26.75999984741211,26.896000099182128,26.24930004119873,23.623749990463256,26.887202161053015,26.884625559506123,26.346163345958693,25.483852341416977,24.469887278908132,0.3090301812005976,27.729310381474683,26.493189656672293,0.10336008075261205,0.22374704316739452,0.009281324841360477,0.462951016287609,23.272332612032454,-47.482228432953775,-3.090341756248951,46.93390895165391,-78.49454867634151,21.505451323658498,-8506744.686889648,-740822.5101000053,26.860000610351562,35.775062561035156,40.959999084472656,42.09000015258789,41.38999938964844,43.130001068115234,42.57800025939942,42.493000221252444,41.72260009765625,1036.18994140625,1036.18994140625,1066.1099853515625,1079.5999755859375,30,4,303,44,0,0,0,0,0,0,0,2009,10
2009-11-02 00:00:00+00:00,16.91307830810547,26.860000610351562,26.959999084472656,26.579999923706055,26.7549991607666,18603600,26.655000686645508,27.045000076293945,26.614999771118164,27.395000457763672,27.030000686645508,26.80900001525879,26.842500114440917,26.28740005493164,23.648449993133546,26.88225642456184,26.882280326253305,26.366313826915277,25.51110280218796,24.49366950111155,0.3105947556565168,27.730439579977585,26.488060557351517,0.09201083691248257,0.19739980191641213,0.00983088082483469,0.45702588375039416,21.675609382259882,-45.84945620110744,-1.952910525542597,51.56604122669069,-63.799218465863255,36.200781534136745,3813736.580657959,-307054.97764686594,26.559999465942383,35.92354202270508,41.130001068115234,40.959999084472656,42.09000015258789,42.9900016784668,42.37000045776367,42.48900032043457,41.73940010070801,1042.8800048828125,1042.8800048828125,1036.18994140625,1066.949951171875,2,0,306,45,0,0,0,0,0,0,0,2009,11
2009-11-03 00:00:00+00:00,16.724178314208984,26.559999465942383,26.84000015258789,26.385000228881836,26.825000762939453,16314800,26.860000610351562,26.655000686645508,26.729999542236328,27.03499984741211,26.7549991607666,26.775,26.795000076293945,26.32800003051758,23.67404998779297,26.82366425026739,26.851586910985596,26.373909342171245,25.531873033153396,24.514229998274047,0.3335623988216068,27.74637484723428,26.41212525194785,0.05813870743343941,0.1695475830198176,0.011210545178420213,0.45830977644463217,20.919401519709133,-74.72230159481106,-1.756983111339634,45.33006953055995,-85.30466978952175,14.695330210478245,-4894458.670806885,-743950.5674716296,26.7450008392334,36.03709030151367,41.2599983215332,41.130001068115234,40.959999084472656,42.34000015258789,42.17400016784668,42.45500030517578,41.75960006713867,1045.4100341796875,1045.4100341796875,1042.8800048828125,1063.4100341796875,3,1,307,45,0,0,0,0,0,0,0,2009,11
2009-11-04 00:00:00+00:00,16.840665817260742,26.7450008392334,27.0,26.514999389648438,26.709999084472656,14114400,26.559999465942383,26.860000610351562,26.7549991607666,27.03499984741211,26.825000762939453,26.77300033569336,26.766000175476073,26.37550003051758,23.699549989700316,26.809361811897574,26.841435856533003,26.38846194989917,25.55589536594706,24.536426723059712,0.3322841738315218,27.7108184048835,26.381681709557416,0.0456961091875101,0.1447772882533561,0.011809391897698985,0.46021626458084147,19.557345119592462,-49.06147403624032,-1.0726798957480694,49.3942842100902,-72.04292695198953,27.95707304801048,2611183.383178711,-424414.00074302574,27.200000762939453,36.09823989868164,41.33000183105469,41.2599983215332,41.130001068115234,41.38999938964844,41.9930004119873,42.41850032806396,41.77880012512207,1046.5,1046.5,1045.4100341796875,1042.6300048828125,4,2,308,45,0,0,0,0,0,0,0,2009,11
2009-11-05 00:00:00+00:00,17.127166748046875,27.200000762939453,27.239999771118164,26.725000381469727,26.7549991607666,16305800,26.7450008392334,26.559999465942383,27.045000076293945,27.075000762939453,26.709999084472656,26.804000473022462,26.778500175476076,26.42770004272461,23.727749996185302,26.880387075723366,26.87558489523838,26.42028700139095,25.58845190846176,24.562929947337125,0.32920591344069977,27.699911918434132,26.383088264671336,0.07172317160742381,0.13016646492416964,0.013438714700092844,0.46412934494281266,18.889759376404836,3.350908803709056,0.4616805040726031,57.71940052310097,-39.426455668857045,60.57354433114296,7419137.7559661865,322590.9284673754,27.2450008392334,36.98911666870117,42.349998474121094,41.33000183105469,41.2599983215332,42.09000015258789,41.89700012207031,42.42400016784668,41.81980010986328,1066.6300048828125,1066.6300048828125,1046.5,1066.1099853515625,5,3,309,45,0,0,0,0,0,0,0,2009,11
2009-11-06 00:00:00+00:00,17.155508041381836,27.2450008392334,27.25,26.905000686645508,26.985000610351562,10680400,27.200000762939453,26.7450008392334,26.655000686645508,26.6200008392334,26.7549991607666,26.92200050354004,26.841000175476076,26.47820007324219,23.75847499847412,26.946680487270644,26.910767366095047,26.452628720522025,25.62125485758595,24.589617219893306,0.3260508565176853,27.689601808402802,26.38539838233206,0.0948871363233117,0.12311059920399806,0.010324923337119466,0.4556200569722183,18.303760174242733,20.625920478988245,2.3478586787978433,58.447473286563834,-10.100858307083202,89.8991416929168,480618.8148498535,337641.20336094475,27.739999771118164,37.20746612548828,42.599998474121094,42.349998474121094,41.33000183105469,40.959999084472656,41.8439998626709,42.430000114440915,41.863800048828125,1069.300048828125,1069.300048828125,1066.6300048828125,1036.18994140625,6,4,310,45,0,0,0,0,0,0,0,2009,11
2009-11-09 00:00:00+00:00,17.467193603515625,27.739999771118164,27.75,27.084999084472656,27.295000076293945,19230400,27.2450008392334,27.200000762939453,26.860000610351562,26.614999771118164,26.985000610351562,27.09800033569336,26.953500175476073,26.54240005493164,23.78960000038147,27.0909203570611,26.989741880859153,26.50311385976109,25.66321020240837,24.620964309955244,0.35389725826097596,27.762544577557108,26.346955544513207,0.15144130112202703,0.12877673958760386,0.012068079630948437,0.47057583258329866,19.17309846300456,99.50396364083649,4.2269397320108855,65.48765424470837,-0.7168620502008527,99.28313794979915,9519027.459716797,1212058.942061502,27.905000686645508,38.00228500366211,43.5099983215332,42.599998474121094,42.349998474121094,41.130001068115234,41.89599952697754,42.477000045776364,41.92520004272461,1093.0799560546875,1093.0799560546875,1069.300048828125,1042.8800048828125,9,0,313,46,0,0,0,0,0,0,0,2009,11
2009-11-10 00:00:00+00:00,17.571090698242188,27.905000686645508,28.094999313354492,27.625,27.674999237060547,16139400,27.739999771118164,27.2450008392334,26.559999465942383,26.729999542236328,27.295000076293945,27.367000579833984,27.07100028991699,26.612800064086915,23.82079999923706,27.238934962440084,27.07690938617214,26.558089813756556,25.707602093185344,24.653641288827785,0.3954078297116592,27.870815773864237,26.289184455017597,0.20718675909902373,0.14445874348988785,0.007265696077419385,0.4705346526383839,20.682370453502422,159.74729297105992,4.395814308012049,67.46637975712811,-10.919462741474204,89.0805372585258,2663015.7760620117,1350245.3072044076,28.065000534057617,38.098350524902344,43.619998931884766,43.5099983215332,42.599998474121094,41.2599983215332,42.02399940490723,42.52899990081787,41.99700004577637,1093.010009765625,1093.010009765625,1093.0799560546875,1045.4100341796875,10,1,314,46,0,0,0,0,0,0,0,2009,11
2009-11-11 00:00:00+00:00,17.671833038330078,28.065000534057617,28.135000228881836,27.8700008392334,28.030000686645508,14304600,27.905000686645508,27.739999771118164,26.7450008392334,26.7549991607666,27.674999237060547,27.631000518798828,27.202000427246094,26.688800086975096,23.85147500038147,27.389128702734176,27.171013305018374,26.61718435180758,25.75428325043034,24.68758516191465,0.44747386028963354,28.00719785790837,26.217302416749835,0.26126439338624863,0.16781987346916002,0.007411588114309046,0.4558535624248163,22.15779811732716,173.03953474045437,4.896286355381372,69.30421955737502,-3.9325656079457114,96.06743439205428,2288733.8172912598,1439625.1653079172,27.969999313354492,38.34288787841797,43.900001525878906,43.619998931884766,43.5099983215332,41.33000183105469,42.27499961853027,42.56599998474121,42.089400100708005,1098.510009765625,1098.510009765625,1093.010009765625,1046.5,11,2,315,46,0,0,0,0,0,0,0,2009,11
2009-11-12 00:00:00+00:00,17.612009048461914,27.969999313354492,28.190000534057617,27.924999237060547,28.05500030517578,15196000,28.065000534057617,27.905000686645508,27.200000762939453,27.045000076293945,28.030000686645508,27.785000228881835,27.29450035095215,26.750200080871583,23.88244999885559,27.49474154102878,27.247107210574196,26.67023591892707,25.798158816032796,24.72024599924241,0.48156671747795793,28.10088358372911,26.174616713817276,0.2930770933171729,0.19287131743876262,0.007974965756344906,0.44222125775140586,23.632760715858755,159.49190109764524,3.420222719360784,66.88810000549013,-11.989160860603553,88.01083913939645,-1443638.5498046875,1165028.6210114786,28.229999542236328,38.12455368041992,43.650001525878906,43.900001525878906,43.619998931884766,42.349998474121094,42.430999755859375,42.595499992370605,42.17740013122559,1087.239990234375,1087.239990234375,1098.510009765625,1066.6300048828125,12,3,316,46,0,0,0,0,0,0,0,2009,11
2009-11-13 00:00:00+00:00,17.77573013305664,28.229999542236328,28.350000381469727,27.950000762939453,28.030000686645508,23351000,27.969999313354492,28.065000534057617,27.2450008392334,26.655000686645508,28.05500030517578,27.981999969482423,27.452000236511232,26.819000053405762,23.916799993515014,27.628424813975606,27.34071600406583,26.73140311984116,25.84631407793782,24.755168920068222,0.5349903682025878,28.243980904251853,26.104019431441504,0.3354024224238046,0.22137753843577104,0.007753180035374222,0.4392054263784678,25.299532469151846,168.9513159098927,5.9088306697358846,69.97337893802646,-6.106912463867151,93.89308753613285,6071265.344619751,1632289.2613551235,28.3700008392334,38.43898010253906,44.0099983215332,43.650001525878906,43.900001525878906,42.599998474121094,42.73599967956543,42.65699996948242,42.267400131225585,1093.47998046875,1093.47998046875,1087.239990234375,1069.300048828125,13,4,317,46,0,0,0,0,0,0,0,2009,11
2009-11-16 00:00:00+00:00,17.86388397216797,28.3700008392334,28.545000076293945,28.21500015258789,28.325000762939453,16239400,28.229999542236328,27.969999313354492,27.739999771118164,26.860000610351562,28.030000686645508,28.108000183105467,27.603000259399415,26.886900062561036,23.953049993515016,27.763256818567932,27.438743131224644,26.795661853934977,25.896288073210997,24.791137396875836,0.5970155767139191,28.416781340348003,26.02871903349233,0.37590923761054285,0.2522838782707254,0.004717044920660618,0.4314050333304383,27.17738569498431,179.9248074021068,5.621743092216825,71.51261735179034,-8.101817102913827,91.89818289708617,2273537.0624542236,1693360.4805074187,28.434999465942383,38.8320198059082,44.459999084472656,44.0099983215332,43.650001525878906,43.5099983215332,43.068999481201175,42.71949996948242,42.34940010070801,1109.300048828125,1109.300048828125,1093.47998046875,1093.0799560546875,16,0,320,47,0,0,0,0,0,0,0,2009,11
2009-11-17 00:00:00+00:00,17.904808044433594,28.434999465942383,28.459999084472656,28.225000381469727,28.31999969482422,11344000,28.3700008392334,28.229999542236328,27.905000686645508,26.559999465942383,28.325000762939453,28.213999938964843,27.790500259399415,26.951500053405763,23.986924991607665,27.885391845363287,27.53362468691205,26.859949603425463,25.94655958593835,24.8273947308964,0.6532680015789528,28.599286171004586,25.986214164688775,0.4085465560543149,0.2835364138274433,0.004721896812304984,0.4173760097356162,28.921106547543026,150.83658026922583,7.059488093756529,72.22451552450084,-5.092621209365082,94.90737879063492,737344.4213867188,1602311.332019733,28.290000915527344,38.95430374145508,44.599998474121094,44.459999084472656,44.0099983215332,43.619998931884766,43.40299949645996,42.78849983215332,42.426600036621096,1110.3199462890625,1110.3199462890625,1109.300048828125,1093.010009765625,17,1,321,47,0,0,0,0,0,0,0,2009,11
2009-11-18 00:00:00+00:00,17.81351089477539,28.290000915527344,28.5,28.145000457763672,28.46500015258789,15253200,28.434999465942383,28.3700008392334,28.065000534057617,26.7450008392334,28.31999969482422,28.25900001525879,27.94500026702881,27.011000061035155,24.022374992370604,27.958957130847658,27.605660518208744,26.9160300470373,25.99296436474209,24.861848523778303,0.6866296403780904,28.72875950200862,25.98224094049626,0.41789446755345594,0.3104080245726459,0.005931201335059131,0.4129205477713814,30.109153543441582,122.17994593094738,5.776780810668429,68.13404146852156,-11.805517536129246,88.19448246387076,-2211691.889190674,1239072.9299996945,28.440000534057617,38.735931396484375,44.349998474121094,44.599998474121094,44.459999084472656,43.900001525878906,43.704999160766604,42.84899978637695,42.49180000305176,1109.800048828125,1109.800048828125,1110.3199462890625,1098.510009765625,18,2,322,47,0,0,0,0,0,0,0,2009,11
2009-11-19 00:00:00+00:00,17.907960891723633,28.440000534057617,28.489999771118164,28.020000457763672,28.1200008392334,18154400,28.290000915527344,28.434999465942383,27.969999313354492,27.200000762939453,28.46500015258789,28.353000259399415,28.069000244140625,27.07400005340576,24.057849998474122,28.04641956779492,27.685121472099112,26.975793595547902,26.041420526510713,24.897452026368146,0.7240981600174375,28.871946529843225,25.975553889773476,0.4324217812597162,0.33481077591006,0.005344718350123582,0.4169976024558893,30.559515784154232,106.26843804187494,4.5588225600628975,70.0253169082392,-4.861090261748297,95.1389097382517,2723153.074645996,1380413.8961564852,28.739999771118164,38.133304595947266,43.65999984741211,44.349998474121094,44.599998474121094,43.650001525878906,43.8359992980957,42.866499710083005,42.535400009155275,1094.9000244140625,1094.9000244140625,1109.800048828125,1087.239990234375,19,3,323,47,0,0,0,0,0,0,0,2009,11
2009-11-20 00:00:00+00:00,18.096858978271484,28.739999771118164,28.844999313354492,28.344999313354492,28.344999313354492,20697600,28.440000534057617,28.290000915527344,28.229999542236328,27.2450008392334,28.1200008392334,28.45500030517578,28.2185001373291,27.133700065612793,24.09267499923706,28.172525059308235,27.785586072005685,27.044978151452618,26.094857739275216,24.935686332286057,0.754768170920577,29.039286498243744,26.020213814561433,0.4628072592707646,0.3604100725822009,0.005710031809140724,0.42292634513761146,31.709425321973548,124.3888873317668,5.487241276689316,73.42276112735065,-4.268275663152802,95.73172433684721,6209264.208984375,1840304.4021400937,29.1200008392334,37.94112014770508,43.439998626708984,43.65999984741211,44.349998474121094,44.0099983215332,43.919999313354495,42.8819995880127,42.57379997253418,1091.3800048828125,1091.3800048828125,1094.9000244140625,1093.47998046875,20,4,324,47,0,0,0,0,0,0,0,2009,11
2009-11-23 00:00:00+00:00,18.336143493652344,29.1200008392334,29.174999237060547,28.854999542236328,28.854999542236328,18542400,28.739999771118164,28.440000534057617,28.3700008392334,27.739999771118164,28.344999313354492,28.605000305175782,28.356500244140626,27.19450008392334,24.1325,28.344793382930987,27.91267319269404,27.12635159018912,26.154761563036764,24.97732130250444,0.8013870309513677,29.257774271711085,26.052226147905614,0.5116528641801175,0.3906586309017842,0.007202308881843691,0.4237887109093808,33.30635422619146,143.47726505394326,4.974769572824724,76.98169859820032,-2.067609059476297,97.9323909405237,7046131.805419922,2336097.488166744,29.094999313354492,38.55252456665039,44.13999938964844,43.439998626708984,43.65999984741211,44.459999084472656,43.98299942016602,42.93949947357178,42.62299995422363,1106.239990234375,1106.239990234375,1091.3800048828125,1109.300048828125,23,0,327,48,0,0,0,0,0,0,0,2009,11
2009-11-24 00:00:00+00:00,18.320404052734375,29.094999313354492,29.21500015258789,28.93000030517578,29.21500015258789,15581400,29.1200008392334,28.739999771118164,28.434999465942383,27.905000686645508,28.854999542236328,28.737000274658204,28.475500106811523,27.251900062561035,24.17630000114441,28.481194461189805,28.02527568037599,27.203553461685804,26.212984092746026,25.01829322301041,0.831628468459684,29.436507135283627,26.10999326144489,0.5420969871679837,0.42094630215502415,0.007649947639927001,0.41387522065957566,34.84763983101468,125.42501642644535,4.264463706960172,76.2581575293635,-4.819311255579378,95.18068874442062,-389558.77532958984,2076511.177357569,29.05500030517578,38.4215087890625,43.9900016784668,44.13999938964844,43.439998626708984,44.599998474121094,44.01999969482422,43.021999549865725,42.66659996032715,1105.6500244140625,1105.6500244140625,1106.239990234375,1110.3199462890625,24,1,328,48,0,0,0,0,0,0,0,2009,11
2009-11-25 00:00:00+00:00,18.295204162597656,29.05500030517578,29.184999465942383,28.9950008392334,29.184999465942383,13380600,29.094999313354492,29.1200008392334,28.290000915527344,28.065000534057617,29.21500015258789,28.89000015258789,28.57450008392334,27.3063000869751,24.21840000152588,28.58552279645998,28.123344692261686,27.276159220254037,26.26926164150701,25.058459462633948,0.8423669715068796,29.572984198598476,26.203516312570954,0.556580672763392,0.44807317627669774,0.006571962400113269,0.3978840353773906,36.278833606921964,107.70601804908912,3.5275245048250516,75.04294302005792,-6.926401922211535,93.07359807778846,-535210.7288360596,1827775.7577200807,28.59000015258789,38.58747100830078,44.18000030517578,43.9900016784668,44.13999938964844,44.349998474121094,44.04799957275391,43.16149959564209,42.70180000305176,1110.6300048828125,1110.6300048828125,1105.6500244140625,1109.800048828125,25,2,329,48,0,0,0,0,0,0,0,2009,11
2009-11-27 00:00:00+00:00,18.130334854125977,28.59000015258789,28.764999389648438,28.200000762939453,28.489999771118164,15675400,29.05500030517578,29.094999313354492,28.440000534057617,27.969999313354492,29.184999465942383,28.920000076293945,28.63650016784668,27.3439001083374,24.250375003814696,28.58633686121051,28.167788069435613,27.32768239407105,26.315216859548215,25.0935991709917,0.8317417036528114,29.628983666705036,26.30201685209379,0.5244914607269884,0.4633568331667559,0.011605271914405274,0.4305351430101719,34.38840726598558,50.53574259889148,2.2166637627959265,62.56155872840026,-29.342708290425474,70.65729170957454,-7289063.391876221,959505.362520433,28.600000381469727,38.00228500366211,43.5099983215332,44.18000030517578,43.9900016784668,43.65999984741211,44.03399925231933,43.232499504089354,42.72379997253418,1091.489990234375,1091.489990234375,1110.6300048828125,1094.9000244140625,27,4,331,48,0,0,0,0,0,0,0,2009,11
