Date,Adj Close,JNJ_Close(t),High,Low,Open,Volume,JNJ_Close(t-1),JNJ_Close(t-2),JNJ_Close(t-5),JNJ_Close(t-10),JNJ_Open(t-1),MA5,MA10,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,SD20,Upper_Band,Lower_Band,MACD,MACD_EMA,STD5,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,ForceIndex1,ForceIndex20,JNJ_Close(t+1),Adj Close_QQQ,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,Adj Close_SnP,SnP_Close,SnP(t-1),SnP(t-5),Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month
2009-10-30 00:00:00+00:00,38.034061431884766,59.04999923706055,59.880001068115234,58.779998779296875,59.709999084472656,20966900,59.86000061035156,59.56999969482422,60.540000915527344,60.459999084472656,59.81999969482422,59.71800003051758,60.21300010681152,60.54839973449707,56.61709993362427,60.036885202862926,60.32149554984251,60.252232787034295,59.37764108341053,58.51014200720521,0.7694247636223907,62.09484928310415,59.0171502286146,-0.2568994495897243,-0.06940888565701578,0.007018264212959102,0.8432893935350841,11.438272585834738,-180.2160910732842,-2.3321201931248883,38.765293841563945,-90.39144748006109,9.608552519938911,-16983217.793655396,-3089438.0438608895,59.4900016784668,35.775062561035156,40.959999084472656,42.09000015258789,41.38999938964844,43.130001068115234,42.57800025939942,42.493000221252444,41.72260009765625,1036.18994140625,1036.18994140625,1066.1099853515625,1079.5999755859375,30,4,303,44,0,0,0,0,0,0,0,2009,10
2009-11-02 00:00:00+00:00,38.317474365234375,59.4900016784668,59.869998931884766,58.90999984741211,59.150001525878906,12297500,59.04999923706055,59.86000061035156,60.09000015258789,61.15999984741211,59.709999084472656,59.59800033569336,60.04600028991699,60.51759979248047,56.62734994888306,59.937451834790906,60.24230565733053,60.22234137101204,59.37986604568887,58.51989185468045,0.7893196853271137,62.118139225695735,58.960860484387275,-0.28847497969699276,-0.11322210446501119,0.00866595876766487,0.851625800030625,12.254425796665648,-148.25705553594165,-2.730539851392717,42.983072528229265,-74.73300526047854,25.266994739521465,5410930.023193359,-2279879.1803319138,58.93000030517578,35.92354202270508,41.130001068115234,40.959999084472656,42.09000015258789,42.9900016784668,42.37000045776367,42.48900032043457,41.73940010070801,1042.8800048828125,1042.8800048828125,1036.18994140625,1066.949951171875,2,0,306,45,0,0,0,0,0,0,0,2009,11
2009-11-03 00:00:00+00:00,37.95677947998047,58.93000030517578,60.040000915527344,58.79999923706055,60.040000915527344,17177000,59.4900016784668,59.04999923706055,60.02000045776367,60.59000015258789,59.150001525878906,59.380000305175784,59.880000305175784,60.47059982299805,56.638249950408934,59.75427882940633,60.117324195220554,60.171661329214544,59.37095781320346,58.52397253577991,0.8667314506825843,62.20496272588909,58.73803692315876,-0.3545986529530154,-0.16149741416261204,0.00923935789791695,0.8793669342046373,12.64603504466236,-153.69137177014983,-2.7397257686608674,39.2752121003781,-94.66187001527236,5.338129984727643,-9619143.589019775,-2978856.743064091,59.52000045776367,36.03709030151367,41.2599983215332,41.130001068115234,40.959999084472656,42.34000015258789,42.17400016784668,42.45500030517578,41.75960006713867,1045.4100341796875,1045.4100341796875,1042.8800048828125,1063.4100341796875,3,1,307,45,0,0,0,0,0,0,0,2009,11
2009-11-04 00:00:00+00:00,38.3368034362793,59.52000045776367,60.060001373291016,58.970001220703125,59.130001068115234,13928700,58.93000030517578,59.4900016784668,59.56999969482422,60.310001373291016,60.040000915527344,59.37000045776367,59.80100021362305,60.438199844360355,56.654049949645994,59.711682761834936,60.06043622022466,60.14610600092235,59.3739091526997,58.53388326137179,0.8900298355677687,62.19205956432402,58.63194022205294,-0.3552984001357231,-0.20025761135723424,0.010619563668880148,0.8972693723411085,12.965439704385172,-106.57381661625381,-1.3099003441197148,44.68881731110271,-73.6654335652469,26.3345664347531,8217935.125350952,-1912495.6127388487,59.97999954223633,36.09823989868164,41.33000183105469,41.2599983215332,41.130001068115234,41.38999938964844,41.9930004119873,42.41850032806396,41.77880012512207,1046.5,1046.5,1045.4100341796875,1042.6300048828125,4,2,308,45,0,0,0,0,0,0,0,2009,11
2009-11-05 00:00:00+00:00,38.633079528808594,59.97999954223633,60.20000076293945,59.68000030517578,59.810001373291016,9190300,59.52000045776367,58.93000030517578,59.86000061035156,60.939998626708984,59.130001068115234,59.39400024414063,59.70500030517578,60.425199813842774,56.66959995269775,59.760467630998825,60.05277558422577,60.13959202215035,59.385910942591515,58.54827247809681,0.8859330729245471,62.13586608481394,58.59213379311575,-0.315102566829367,-0.22322660245166082,0.01102492496801948,0.8817501532578708,12.942996795605564,-50.41796010705153,-1.5753185200301345,48.540707623480706,-57.29536738503309,42.70463261496691,4227529.586029053,-1327731.3080942868,60.29999923706055,36.98911666870117,42.349998474121094,41.33000183105469,41.2599983215332,42.09000015258789,41.89700012207031,42.42400016784668,41.81980010986328,1066.6300048828125,1066.6300048828125,1046.5,1066.1099853515625,5,3,309,45,0,0,0,0,0,0,0,2009,11
2009-11-06 00:00:00+00:00,38.839202880859375,60.29999923706055,60.34000015258789,59.56999969482422,59.939998626708984,8518500,59.97999954223633,59.52000045776367,59.04999923706055,60.540000915527344,59.810001373291016,59.64400024414063,59.6810001373291,60.42139976501465,56.69124994277954,59.858564286646406,60.07632069401956,60.14588250116644,59.40401170089783,58.56570259510143,0.8246117343299438,61.94122328555442,58.64277634823464,-0.2544921512121405,-0.22947971220375676,0.007800787674771446,0.8737680321511423,12.604722772034043,-30.659535627121134,-0.39643487749806267,51.092323399749915,-45.907483454946544,54.09251654505345,2725917.4003601074,-941669.5263367256,60.75,37.20746612548828,42.599998474121094,42.349998474121094,41.33000183105469,40.959999084472656,41.8439998626709,42.430000114440915,41.863800048828125,1069.300048828125,1069.300048828125,1066.6300048828125,1036.18994140625,6,4,310,45,0,0,0,0,0,0,0,2009,11
2009-11-09 00:00:00+00:00,39.12904357910156,60.75,60.75,60.290000915527344,60.41999816894531,11773800,60.29999923706055,59.97999954223633,59.4900016784668,60.09000015258789,59.939998626708984,59.895999908447266,59.74700012207031,60.430599746704104,56.71224994659424,60.020643507256146,60.14048062792246,60.16957338347364,59.430664934543415,58.58743689763773,0.6473594448052991,61.497718767540285,58.908280988319085,-0.16820766613553673,-0.21722530299011278,0.0078019631742742394,0.8442131073169648,11.973398954282008,50.45049112835772,1.0983522145717373,54.50842523733229,-19.91874394262454,80.08125605737546,5298218.982696533,-347394.43023832,61.22999954223633,38.00228500366211,43.5099983215332,42.599998474121094,42.349998474121094,41.130001068115234,41.89599952697754,42.477000045776364,41.92520004272461,1093.0799560546875,1093.0799560546875,1069.300048828125,1042.8800048828125,9,0,313,46,0,0,0,0,0,0,0,2009,11
2009-11-10 00:00:00+00:00,39.438201904296875,61.22999954223633,61.38999938964844,60.599998474121094,60.7400016784668,11776500,60.75,60.29999923706055,58.93000030517578,60.02000045776367,60.41999816894531,60.35599975585937,59.86800003051758,60.44639976501465,56.730699939727785,60.240526422707084,60.244244334047586,60.211158723032966,59.46629532281456,58.613731053305386,0.6634627090796075,61.54092535712406,58.88707452080563,-0.06039840333431812,-0.18585992305895385,0.0016609029786662797,0.8403408079034204,12.4652494706045,109.81101949646035,2.0159931276977208,57.887350597597674,-6.130260919385673,93.86973908061432,5652714.609146118,224044.52589353116,60.869998931884766,38.098350524902344,43.619998931884766,43.5099983215332,42.599998474121094,41.2599983215332,42.02399940490723,42.52899990081787,41.99700004577637,1093.010009765625,1093.010009765625,1093.0799560546875,1045.4100341796875,10,1,314,46,0,0,0,0,0,0,0,2009,11
2009-11-11 00:00:00+00:00,39.20632553100586,60.869998931884766,61.06999969482422,60.650001525878906,60.900001525878906,11179500,61.22999954223633,60.75,59.52000045776367,59.56999969482422,60.7400016784668,60.625999450683594,59.99799995422363,60.464999771118165,56.74224992752075,60.35497596983029,60.303840010032076,60.23699559396833,59.49409143388525,58.63618147995792,0.675737091533252,61.58147410677256,58.878525740639546,-0.003962153209450037,-0.14948036908905307,0.005899143476566076,0.8217448942215633,12.92196780718967,77.00995042251074,2.1823052605680946,54.611110419272755,-19.92338452724073,80.07661547275927,-4024626.823425293,-180590.84070826156,61.150001525878906,38.34288787841797,43.900001525878906,43.619998931884766,43.5099983215332,41.33000183105469,42.27499961853027,42.56599998474121,42.089400100708005,1098.510009765625,1098.510009765625,1093.010009765625,1046.5,11,2,315,46,0,0,0,0,0,0,0,2009,11
2009-11-12 00:00:00+00:00,39.38668441772461,61.150001525878906,61.43000030517578,60.619998931884766,60.63999938964844,13683100,60.869998931884766,61.22999954223633,59.97999954223633,59.86000061035156,60.900001525878906,60.85999984741211,60.12700004577637,60.492799835205076,56.75659994125366,60.49952607093003,60.384426821065105,60.2727997481609,59.52688173273661,58.6611946147432,0.688854558381419,61.61820918542739,58.862790951901715,0.06263582408117685,-0.10705713045500709,0.0056322540090830205,0.8209060712979527,13.884021933296117,93.54309976286261,2.1550299070733128,56.665439239072434,-10.565985587650177,89.43401441234982,3831303.4938812256,201494.3340145467,61.43000030517578,38.12455368041992,43.650001525878906,43.900001525878906,43.619998931884766,42.349998474121094,42.430999755859375,42.595499992370605,42.17740013122559,1087.239990234375,1087.239990234375,1098.510009765625,1066.6300048828125,12,3,316,46,0,0,0,0,0,0,0,2009,11
2009-11-13 00:00:00+00:00,39.56703567504883,61.43000030517578,61.58000183105469,61.040000915527344,61.09000015258789,9950500,61.150001525878906,60.869998931884766,60.29999923706055,59.04999923706055,60.63999938964844,61.08600006103516,60.36500015258789,60.527599868774416,56.775299949646,60.66870320442926,60.48400524812327,60.31818016216148,59.56456724902254,58.68874492012065,0.7375484756866244,61.764097081072954,58.81390317832646,0.1364360129099822,-0.058358501782009235,0.00559356298645715,0.8008414173143378,14.987589467114818,113.71746775301064,4.030484502735632,58.67946536304215,-5.357191513942704,94.64280848605729,2786127.8533935547,447649.90728873794,62.189998626708984,38.43898010253906,44.0099983215332,43.650001525878906,43.900001525878906,42.599998474121094,42.73599967956543,42.65699996948242,42.267400131225585,1093.47998046875,1093.47998046875,1087.239990234375,1069.300048828125,13,4,317,46,0,0,0,0,0,0,0,2009,11
2009-11-16 00:00:00+00:00,40.05654525756836,62.189998626708984,62.349998474121094,61.40999984741211,61.45000076293945,13767500,61.43000030517578,61.150001525878906,60.75,59.4900016784668,61.09000015258789,61.373999786376956,60.63499984741211,60.56499984741211,56.797799949646,60.94530237211648,60.646480807988574,60.391584807830014,59.61655598917475,58.72358326545984,0.8315390685784619,62.003578205821476,58.67742193150763,0.2533284940473308,0.00397889738385878,0.006727798013470746,0.8107812179853839,16.926073538975277,159.68916576732548,4.538572654334766,63.62160902178707,-4.48178882603483,95.51821117396517,10463276.891708374,1401519.1439001318,62.16999816894531,38.8320198059082,44.459999084472656,44.0099983215332,43.650001525878906,43.5099983215332,43.068999481201175,42.71949996948242,42.34940010070801,1109.300048828125,1109.300048828125,1093.47998046875,1093.0799560546875,16,0,320,47,0,0,0,0,0,0,0,2009,11
2009-11-17 00:00:00+00:00,40.043663024902344,62.16999816894531,62.439998626708984,61.790000915527344,61.959999084472656,11421400,62.189998626708984,61.43000030517578,61.22999954223633,58.93000030517578,61.45000076293945,61.56199951171875,60.95899963378906,60.59699981689453,56.815749931335446,61.16797433517626,60.79157769950827,60.46132650826591,59.66711920065535,58.75787595106666,0.9261601699985426,62.27182030947951,58.56717962948534,0.3404285097715487,0.07126881986139677,0.006759010824935965,0.7992966817851165,18.81819200762859,150.84628409451625,5.498044878654047,63.406679323739255,-7.377061995086754,92.62293800491325,-228433.22830200195,1246285.5846427858,62.31999969482422,38.95430374145508,44.599998474121094,44.459999084472656,44.0099983215332,43.619998931884766,43.40299949645996,42.78849983215332,42.426600036621096,1110.3199462890625,1110.3199462890625,1109.300048828125,1093.010009765625,17,1,321,47,0,0,0,0,0,0,0,2009,11
2009-11-18 00:00:00+00:00,40.140281677246094,62.31999969482422,62.4900016784668,61.95000076293945,62.06999969482422,11522100,62.16999816894531,62.189998626708984,60.869998931884766,59.52000045776367,61.959999084472656,61.85199966430664,61.23899955749512,60.62499984741211,56.837549934387205,61.377433491475884,60.93714169906217,60.53421565283683,59.71965148766859,58.793319968417485,1.0181403364693073,62.5562805584977,58.483719212620464,0.41675566934329566,0.14036618975777657,0.004725588871751581,0.7807755556238469,20.628327118751226,139.50930241408292,4.704299757268098,64.37862694306497,-4.58226012924719,95.41773987075281,1728332.5813293457,1292194.822422458,62.43000030517578,38.735931396484375,44.349998474121094,44.599998474121094,44.459999084472656,43.900001525878906,43.704999160766604,42.84899978637695,42.49180000305176,1109.800048828125,1109.800048828125,1110.3199462890625,1098.510009765625,18,2,322,47,0,0,0,0,0,0,0,2009,11
2009-11-19 00:00:00+00:00,40.21112823486328,62.43000030517578,62.4900016784668,61.63999938964844,62.2400016784668,13298200,62.31999969482422,62.16999816894531,61.150001525878906,59.97999954223633,62.06999969482422,62.10799942016602,61.48399963378906,60.66039985656738,56.85914993286133,61.56880927578496,61.07931870916823,60.60856014900698,59.773321761282595,58.82950584241509,1.1015845658927104,62.79766910126784,58.391330837697,0.4805817755960078,0.2084093069254228,0.004911260640650627,0.7857203222805978,21.47780365865635,117.1642215732721,4.084696201463335,65.11047379993957,-1.6260524008799642,98.37394759912004,1462810.1165771484,1308443.8980562382,62.310001373291016,38.133304595947266,43.65999984741211,44.349998474121094,44.599998474121094,43.650001525878906,43.8359992980957,42.866499710083005,42.535400009155275,1094.9000244140625,1094.9000244140625,1109.800048828125,1087.239990234375,19,3,323,47,0,0,0,0,0,0,0,2009,11
2009-11-20 00:00:00+00:00,40.451332092285156,62.310001373291016,62.619998931884766,61.720001220703125,61.81999969482422,16300200,62.43000030517578,62.31999969482422,61.43000030517578,60.29999923706055,62.2400016784668,62.283999633789065,61.68499984741211,60.6981999206543,56.87814994812012,61.703571475331515,61.196526581941825,60.675283334273026,59.82355304072831,58.864137638742214,1.1661816324860923,63.01536325734279,58.35063672739842,0.5155387044402744,0.2698351864283931,0.0055871318528249525,0.7938829929163866,22.436160676679272,105.33192154235468,3.3333369181787913,63.57596464559894,-8.11511998322332,91.88488001677668,-1956006.5895080566,997543.8516215435,62.689998626708984,37.94112014770508,43.439998626708984,43.65999984741211,44.349998474121094,44.0099983215332,43.919999313354495,42.8819995880127,42.57379997253418,1091.3800048828125,1091.3800048828125,1094.9000244140625,1093.47998046875,20,4,324,47,0,0,0,0,0,0,0,2009,11
2009-11-23 00:00:00+00:00,40.698028564453125,62.689998626708984,63.099998474121094,62.41999816894531,62.4900016784668,13868100,62.310001373291016,62.43000030517578,62.189998626708984,60.75,61.81999969482422,62.38399963378906,61.87899971008301,60.74519989013672,56.89909994125366,61.882921866491046,61.33876201477679,60.75429177711366,59.8803143394606,58.9022059072792,1.2392274228216957,63.291454761720054,58.33454507043327,0.567364697916382,0.3293410887259909,0.0030422887959683843,0.793605429195936,23.896745984620622,122.44229926527757,3.19341337729874,66.28566337276186,-9.927363682210567,90.07263631778943,5269839.910125732,1404429.1905267043,63.18000030517578,38.55252456665039,44.13999938964844,43.439998626708984,43.65999984741211,44.459999084472656,43.98299942016602,42.93949947357178,42.62299995422363,1106.239990234375,1106.239990234375,1091.3800048828125,1109.300048828125,23,0,327,48,0,0,0,0,0,0,0,2009,11
2009-11-24 00:00:00+00:00,41.01612091064453,63.18000030517578,63.400001525878906,62.650001525878906,62.93000030517578,9681200,62.689998626708984,62.310001373291016,62.16999816894531,61.22999954223633,62.4900016784668,62.58600006103516,62.07399978637695,60.805799865722655,56.93134994506836,62.11875430988827,61.514118042433836,60.849417601743546,59.945654655613374,58.944771025666235,1.3308598378753231,63.632719584197915,58.30928023269662,0.6405918671794524,0.39159124441668314,0.0038281961319775438,0.7904907556819405,25.564272622152096,124.9347216568445,3.1847146456278295,69.4425030011834,-5.744154452337223,94.25584554766277,4743804.249572754,1722464.910435852,63.29999923706055,38.4215087890625,43.9900016784668,44.13999938964844,43.439998626708984,44.599998474121094,44.01999969482422,43.021999549865725,42.66659996032715,1105.6500244140625,1105.6500244140625,1106.239990234375,1110.3199462890625,24,1,328,48,0,0,0,0,0,0,0,2009,11
2009-11-25 00:00:00+00:00,41.09404373168945,63.29999923706055,63.439998626708984,62.93000030517578,63.380001068115234,7186700,63.18000030517578,62.689998626708984,62.31999969482422,60.869998931884766,62.93000030517578,62.78199996948242,62.31699981689453,60.86799987792969,56.96119993209839,62.33352611482867,61.68420196573162,60.945518842344214,60.01207732059253,58.98810662975971,1.3844695297663192,63.926438945091725,58.38856082602644,0.7002359531378559,0.45332018616091774,0.0038624688581682426,0.7704555818141736,27.15352439025923,116.90943443429119,3.99211491344861,70.17892324340428,-3.617556286514401,96.3824437134856,862396.3237762451,1640553.6164682703,62.88999938964844,38.58747100830078,44.18000030517578,43.9900016784668,44.13999938964844,44.349998474121094,44.04799957275391,43.16149959564209,42.70180000305176,1110.6300048828125,1110.6300048828125,1105.6500244140625,1109.800048828125,25,2,329,48,0,0,0,0,0,0,0,2009,11
2009-11-27 00:00:00+00:00,40.82786560058594,62.88999938964844,63.09000015258789,62.0099983215332,62.52000045776367,6081200,63.29999923706055,63.18000030517578,62.43000030517578,61.150001525878906,63.380001068115234,62.873999786376956,62.49099960327148,60.91039985656738,56.986749935150144,62.43470307388681,61.79903981562846,61.021772981454184,60.06906587641542,59.0269314333407,1.4007022154423068,64.11040425540854,58.507595393639306,0.7062792126776571,0.5039119914642657,0.005842610010771201,0.8075659627936858,26.39499445591564,76.15467458789222,2.845458414311172,64.46272117944044,-17.46030592683284,82.53969407316715,-2493291.0720825195,1246854.122320576,62.84000015258789,38.00228500366211,43.5099983215332,44.18000030517578,43.9900016784668,43.65999984741211,44.03399925231933,43.232499504089354,42.72379997253418,1091.489990234375,1091.489990234375,1110.6300048828125,1094.9000244140625,27,4,331,48,0,0,0,0,0,0,0,2009,11
