Date,Adj Close,AAPL_Close(t),High,Low,Open,Volume,AAPL_Close(t-1),AAPL_Close(t-2),AAPL_Close(t-5),AAPL_Close(t-10),AAPL_Open(t-1),MA5,MA10,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,SD20,Upper_Band,Lower_Band,MACD,MACD_EMA,STD5,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,ForceIndex1,ForceIndex20,AAPL_Close(t+1),Adj Close_QQQ,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,Adj Close_SnP,SnP_Close,SnP(t-1),SnP(t-5),Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month
2009-10-30 00:00:00+00:00,5.685127258300781,6.732142925262451,7.028571128845215,6.7203569412231445,7.002142906188965,717525200,7.012499809265137,6.871428966522217,7.283570766448975,6.716071128845215,6.964285850524902,6.979286003112793,7.070642757415771,6.541864223480225,4.949292812347412,6.975369965658947,6.899788671475557,6.5624611970870035,6.037418869155419,5.286719529057802,0.21883915280107627,7.360053221678813,6.484696610474508,0.13234461470136338,0.17587037079963866,0.023213580342418046,0.17661445318640429,26.76937771622996,-28.933289298546566,0.23930354680445098,46.74419522221079,-87.26257376153264,12.737426238467375,-201163129.26540375,-3656471.0841305275,6.76107120513916,35.775081634521484,40.959999084472656,42.09000015258789,41.38999938964844,43.130001068115234,42.57800025939942,42.493000221252444,41.72260009765625,1036.18994140625,1036.18994140625,1066.1099853515625,1079.5999755859375,30,4,303,44,0,0,0,0,0,0,0,2009,10
2009-11-02 00:00:00+00:00,5.70955753326416,6.76107120513916,6.888570785522461,6.627500057220459,6.778571128845215,678983200,6.732142925262451,7.012499809265137,7.231429100036621,6.78071403503418,7.002142906188965,6.8852144241333,7.068678474426269,6.556214227676391,4.968396383523941,6.936406554655349,6.886577484205424,6.570249824853755,6.0517486183828195,5.301389694988959,0.21244414905057754,7.353138229436604,6.503361633234293,0.10606281988396749,0.16190886061650442,0.024745765663520988,0.18264704426608985,25.902944164569835,-50.19612373554201,-0.2896867467574971,47.81261722468324,-83.7651990840772,16.234800915922808,19641816.04118347,-1437586.5960053846,6.7410712242126465,35.92354202270508,41.130001068115234,40.959999084472656,42.09000015258789,42.9900016784668,42.37000045776367,42.48900032043457,41.73940010070801,1042.8800048828125,1042.8800048828125,1036.18994140625,1066.949951171875,2,0,306,45,0,0,0,0,0,0,0,2009,11
2009-11-03 00:00:00+00:00,5.6926679611206055,6.7410712242126465,6.768570899963379,6.639999866485596,6.708929061889648,522541600,6.76107120513916,6.732142925262451,7.048929214477539,7.098570823669434,6.778571128845215,6.823642826080322,7.032928514480591,6.570278511047364,4.988137454986572,6.9008910400294035,6.872719745158493,6.576948703259986,6.065398570973509,5.315714884334469,0.21425974575839044,7.354519442879391,6.497480459845829,0.08266753692025741,0.14606059587725503,0.02401208921670787,0.1787844720669251,25.098398723742573,-62.49248325875881,-5.036219379043772,47.10894420995794,-86.18315919577735,13.816840804222652,-10450822.033309937,-2295989.9709867705,6.814642906188965,36.03708267211914,41.2599983215332,41.130001068115234,40.959999084472656,42.34000015258789,42.17400016784668,42.45500030517578,41.75960006713867,1045.4100341796875,1045.4100341796875,1042.8800048828125,1063.4100341796875,3,1,307,45,0,0,0,0,0,0,0,2009,11
2009-11-04 00:00:00+00:00,5.754798889160156,6.814642906188965,6.923213958740234,6.793929100036621,6.81178617477417,487530400,6.7410712242126465,6.76107120513916,6.871428966522217,7.318571090698242,6.708929061889648,6.812285614013672,6.982535696029663,6.585571365356445,5.007419599294662,6.885209561149323,6.867188617637586,6.586270044551319,6.080235092462924,5.330629591019588,0.21366023909575227,7.35432042860044,6.499679472217432,0.06926478516138435,0.1307014337340809,0.023215414631071168,0.17902434795697245,23.314382865584616,-27.51718307364505,-6.885608929176899,50.02278752737864,-77.28848109467995,22.711518905320055,35868431.54258728,1338716.8398298055,6.929643154144287,36.09823989868164,41.33000183105469,41.2599983215332,41.130001068115234,41.38999938964844,41.9930004119873,42.41850032806396,41.77880012512207,1046.5,1046.5,1045.4100341796875,1042.6300048828125,4,2,308,45,0,0,0,0,0,0,0,2009,11
2009-11-05 00:00:00+00:00,5.851913928985596,6.929643154144287,6.964285850524902,6.850714206695557,6.871428966522217,384801200,6.814642906188965,6.7410712242126465,7.012499809265137,7.32857084274292,6.81178617477417,6.795714282989502,6.9426429271698,6.604585647583008,5.026289244890213,6.893288396239316,6.873136668733462,6.5997356566922205,6.097055054080377,5.346540173737247,0.21000212029944904,7.35550419482253,6.515495713624735,0.06714852039902919,0.11799085106707058,0.02239379507193048,0.17692567626975567,21.890317887688216,-8.59068372024404,-5.4434581742996855,54.26422238900531,-63.38516721586678,36.61483278413323,44252233.413505554,5425718.418275115,6.940713882446289,36.98911666870117,42.349998474121094,41.33000183105469,41.2599983215332,42.09000015258789,41.89700012207031,42.42400016784668,41.81980010986328,1066.6300048828125,1066.6300048828125,1046.5,1066.1099853515625,5,3,309,45,0,0,0,0,0,0,0,2009,11
2009-11-06 00:00:00+00:00,5.861261367797852,6.940713882446289,6.971070766448975,6.871428966522217,6.875357151031494,295097600,6.929643154144287,6.814642906188965,6.732142925262451,7.283570766448975,6.871428966522217,6.83742847442627,6.908357238769531,6.622364206314087,5.045214244127274,6.90191121191331,6.87957259384897,6.613107351819831,6.113761169493563,5.362402598699526,0.207656079458818,7.357722818707675,6.527098500872404,0.06560838792385137,0.10751435843842674,0.007823780001122984,0.17140539938811297,20.610623587478788,-7.115076437013192,-4.707263717159457,54.66311368638519,-62.10032963158924,37.89967036841076,3266945.3521728516,5220120.983408233,7.195000171661377,37.20747375488281,42.599998474121094,42.349998474121094,41.33000183105469,40.959999084472656,41.8439998626709,42.430000114440915,41.863800048828125,1069.300048828125,1069.300048828125,1066.6300048828125,1036.18994140625,6,4,310,45,0,0,0,0,0,0,0,2009,11
2009-11-09 00:00:00+00:00,6.0759992599487305,7.195000171661377,7.210713863372803,7.009285926818848,7.033570766448975,528855600,6.940713882446289,6.929643154144287,6.76107120513916,7.231429100036621,6.875357151031494,6.924214267730713,6.904714345932007,6.644799928665162,5.0651821005344395,6.955200113685685,6.909613315545389,6.635926678088127,6.135171842803817,5.3806374004205395,0.2126948864311434,7.386818295925947,6.536038750201373,0.0839390036379628,0.10279928747833396,0.015508079760222811,0.17844786949799873,20.727782976878277,56.946076907646216,-0.5037583563539281,62.70839149780285,-31.331041163848187,68.6689588361518,134480728.05461884,17530654.990190193,7.24928617477417,38.00226593017578,43.5099983215332,42.599998474121094,42.349998474121094,41.130001068115234,41.89599952697754,42.477000045776364,41.92520004272461,1093.0799560546875,1093.0799560546875,1069.300048828125,1042.8800048828125,9,0,313,46,0,0,0,0,0,0,0,2009,11
2009-11-10 00:00:00+00:00,6.1218438148498535,7.24928617477417,7.320713996887207,7.178928852081299,7.179286003112793,401195200,7.195000171661377,6.940713882446289,6.7410712242126465,7.048929214477539,7.033570766448975,7.025857257843017,6.92475004196167,6.669635648727417,5.085226746797562,7.008670306610864,6.941963111662416,6.6599799916836595,6.157233512743823,5.399230920563362,0.21777203285052582,7.420115451084658,6.549027319682554,0.10167453467496301,0.10257433691765977,0.013445831183543044,0.1758291034485637,21.314137380366542,83.93982691919167,2.842374411777678,64.17017691665336,-21.858080351979613,78.14191964802039,21779283.876037598,17935286.31265185,7.2589287757873535,38.09836196899414,43.619998931884766,43.5099983215332,42.599998474121094,41.2599983215332,42.02399940490723,42.52899990081787,41.99700004577637,1093.010009765625,1093.010009765625,1093.0799560546875,1045.4100341796875,10,1,314,46,0,0,0,0,0,0,0,2009,11
2009-11-11 00:00:00+00:00,6.129985332489014,7.2589287757873535,7.3214287757873535,7.208213806152344,7.305714130401611,443870000,7.24928617477417,7.195000171661377,6.814642906188965,6.871428966522217,7.179286003112793,7.114714431762695,6.963500022888184,6.69674280166626,5.104699960947037,7.054171846461134,6.972150317769552,6.683468179295569,6.179049260526863,5.417735376834248,0.2228847492965015,7.451698014980942,6.560159017794937,0.11518041993092876,0.10509555352031358,0.014743426281914912,0.17135666531902413,21.861662015533447,79.63008614322852,5.639290039277798,64.43684059102924,-16.52502039277686,83.47497960722315,4280061.311721802,16634788.693515657,7.213929176330566,38.34291458129883,43.900001525878906,43.619998931884766,43.5099983215332,41.33000183105469,42.27499961853027,42.56599998474121,42.089400100708005,1098.510009765625,1098.510009765625,1093.010009765625,1046.5,11,2,315,46,0,0,0,0,0,0,0,2009,11
2009-11-12 00:00:00+00:00,6.091984748840332,7.213929176330566,7.31678581237793,7.193929195404053,7.255000114440918,363731200,7.2589287757873535,7.24928617477417,6.929643154144287,7.012499809265137,7.305714130401611,7.1715716361999515,6.983642959594727,6.723035669326782,5.12416246175766,7.083218633710121,6.9951768757277435,6.704270571336157,6.1995419321269365,5.435607951953615,0.22227544740998445,7.470890163504356,6.581788373864418,0.12085964494767332,0.10824837180578553,0.01663737531616382,0.16789237615151362,22.252356647882518,64.62391122906263,2.872433120059338,62.11354408336802,-22.47397478229844,77.52602521770156,-16367758.309936523,13491688.978901163,7.301785945892334,38.124568939208984,43.650001525878906,43.900001525878906,43.619998931884766,42.349998474121094,42.430999755859375,42.595499992370605,42.17740013122559,1087.239990234375,1087.239990234375,1098.510009765625,1066.6300048828125,12,3,316,46,0,0,0,0,0,0,0,2009,11
2009-11-13 00:00:00+00:00,6.166177272796631,7.301785945892334,7.315357208251953,7.216785907745361,7.245357036590576,343240800,7.213929176330566,7.2589287757873535,6.940713882446289,6.732142925262451,7.255000114440918,7.24378604888916,7.040607261657715,6.750107107162475,5.144576746225357,7.122958145015978,7.024377739552943,6.727702546808948,6.221368546260905,5.454176887216686,0.21778460833743077,7.491194226211604,6.620055792861882,0.13094037955605842,0.11278677335584011,0.016259111146725527,0.16314492299221883,22.61514452077808,65.20574510848806,8.461540804374343,64.78329295495244,-2.8306696883198628,97.16933031168014,30156027.869796753,15078768.873272171,7.379642963409424,38.438968658447266,44.0099983215332,43.650001525878906,43.900001525878906,42.599998474121094,42.73599967956543,42.65699996948242,42.267400131225585,1093.47998046875,1093.47998046875,1087.239990234375,1069.300048828125,13,4,317,46,0,0,0,0,0,0,0,2009,11
2009-11-16 00:00:00+00:00,6.231925010681152,7.379642963409424,7.4285712242126465,7.321785926818848,7.338571071624756,485206400,7.301785945892334,7.213929176330566,7.195000171661377,6.76107120513916,7.245357036590576,7.280714607238769,7.102464437484741,6.776049966812134,5.1651338911056515,7.169628111996603,7.058212522777369,6.753268837656026,6.244304673333152,5.473335753646466,0.21916688839578555,7.523905232747076,6.6472376791639345,0.14355700915594483,0.11894082051586106,0.007564962774965906,0.1605478055156541,23.497591601188656,80.62336377778244,9.149020022153898,67.00238921781991,-6.107854435322578,93.89214556467742,37776723.1842041,17240478.80764664,7.392857074737549,38.8320198059082,44.459999084472656,44.0099983215332,43.650001525878906,43.5099983215332,43.068999481201175,42.71949996948242,42.34940010070801,1109.300048828125,1109.300048828125,1093.47998046875,1093.0799560546875,16,0,320,47,0,0,0,0,0,0,0,2009,11
2009-11-17 00:00:00+00:00,6.243084907531738,7.392857074737549,7.408570766448975,7.3214287757873535,7.360000133514404,396513600,7.379642963409424,7.301785945892334,7.24928617477417,6.7410712242126465,7.338571071624756,7.309428787231445,7.167643022537232,6.800385684967041,5.1854946064949035,7.210215196131321,7.090083432487862,6.778350729306282,6.267048285242151,5.492435468284188,0.22971075891715798,7.559707286343227,6.640864250674595,0.15285997274720486,0.12572465096212984,0.0075383418022394524,0.1553045330260803,24.31356544855812,78.69743699276874,9.668876486333676,67.37810673306915,-4.458299205699156,95.54170079430084,5239574.853515625,16097535.573919876,7.355713844299316,38.954307556152344,44.599998474121094,44.459999084472656,44.0099983215332,43.619998931884766,43.40299949645996,42.78849983215332,42.426600036621096,1110.3199462890625,1110.3199462890625,1109.300048828125,1093.010009765625,17,1,321,47,0,0,0,0,0,0,0,2009,11
2009-11-18 00:00:00+00:00,6.2117180824279785,7.355713844299316,7.392857074737549,7.285714149475098,7.376429080963135,374320800,7.392857074737549,7.379642963409424,7.2589287757873535,6.814642906188965,7.360000133514404,7.328785800933838,7.221750116348266,6.82525710105896,5.205567821264267,7.236669495798228,7.1153815669460965,6.8009924200903225,6.288606019084867,5.510975551627622,0.23170985296896315,7.56556261212689,6.638723200251039,0.15544363270258188,0.13166844731022026,0.008557697490621713,0.15186441818582108,24.714505100811188,74.43437747152909,7.939828184085161,65.13315276040709,-9.094994666565077,90.90500533343491,-13903483.73222351,13240295.640001457,7.161070823669434,38.73594665527344,44.349998474121094,44.599998474121094,44.459999084472656,43.900001525878906,43.704999160766604,42.84899978637695,42.49180000305176,1109.800048828125,1109.800048828125,1110.3199462890625,1098.510009765625,18,2,322,47,0,0,0,0,0,0,0,2009,11
2009-11-19 00:00:00+00:00,6.047347068786621,7.161070823669434,7.307499885559082,7.135714054107666,7.307499885559082,542326400,7.355713844299316,7.392857074737549,7.213929176330566,6.929643154144287,7.376429080963135,7.3182141304016115,7.244892883300781,6.845221376419067,5.2241481757164,7.222924282683902,7.119732924729272,6.815113141799307,6.30588254986872,5.527394410055899,0.22605306078116114,7.545874026797613,6.641661783672968,0.14016935173187406,0.13336862819455103,0.015662699030380513,0.15673123047195173,23.755798485731777,35.31654909581252,3.339676580412957,54.8243950506388,-33.39283843501781,66.60716156498219,-105560048.66333008,1925977.1349222641,7.139999866485596,38.13330078125,43.65999984741211,44.349998474121094,44.599998474121094,43.650001525878906,43.8359992980957,42.866499710083005,42.535400009155275,1094.9000244140625,1094.9000244140625,1109.800048828125,1087.239990234375,19,3,323,47,0,0,0,0,0,0,0,2009,11
2009-11-20 00:00:00+00:00,6.02955436706543,7.139999866485596,7.15678596496582,7.062857151031494,7.112500190734863,406666400,7.161070823669434,7.355713844299316,7.301785945892334,6.940713882446289,7.307499885559082,7.285856914520264,7.264821481704712,6.8650499534606935,5.242041029930115,7.207847116102391,7.121663109658446,6.827853797669357,6.322399724455193,5.54344023549301,0.2219508453680715,7.530491050973265,6.642687669500979,0.12492407687426965,0.13167971793049477,0.013733465909334207,0.15255140491237942,22.310822639753972,11.315601773287217,2.8712606140316406,53.83112396833341,-36.5941972022441,63.4058027977559,-8568850.302505493,926469.7599291445,7.3528571128845215,37.94114303588867,43.439998626708984,43.65999984741211,44.349998474121094,44.0099983215332,43.919999313354495,42.8819995880127,42.57379997253418,1091.3800048828125,1091.3800048828125,1094.9000244140625,1093.47998046875,20,4,324,47,0,0,0,0,0,0,0,2009,11
2009-11-23 00:00:00+00:00,6.209305763244629,7.3528571128845215,7.357142925262451,7.248213768005371,7.25,474896800,7.139999866485596,7.161070823669434,7.379642963409424,7.195000171661377,7.112500190734863,7.280499744415283,7.2806071758270265,6.88802137374878,5.260499960184097,7.234212570062779,7.143681586156168,6.848442162971913,6.342804821255773,5.561444383526757,0.22770758085431111,7.548075922588138,6.637245599170894,0.1285362022470089,0.1310510147937976,0.02015236578490711,0.1571650944741277,22.14929689234301,93.5972740590768,2.1939810626397,61.432676522462245,-11.930205771705884,88.06979422829411,101085225.17166138,10465398.846760785,7.30142879486084,38.55253601074219,44.13999938964844,43.439998626708984,43.65999984741211,44.459999084472656,43.98299942016602,42.93949947357178,42.62299995422363,1106.239990234375,1106.239990234375,1091.3800048828125,1109.300048828125,23,0,327,48,0,0,0,0,0,0,0,2009,11
2009-11-24 00:00:00+00:00,6.1658759117126465,7.30142879486084,7.3528571128845215,7.246428966522217,7.333213806152344,318438400,7.3528571128845215,7.139999866485596,7.392857074737549,7.24928617477417,7.25,7.262214088439942,7.285821437835693,6.908935670852661,5.279537459611893,7.246433701844244,7.158705129842327,6.866206344614616,6.361787474198447,5.578757661251474,0.23211248941985457,7.569510718738391,6.641060761058972,0.1257988710898923,0.13000058605301654,0.020278201069163854,0.15354102675185463,21.985242486747534,82.28251000953682,0.719279372196867,58.90900263001336,-22.002402929725857,77.99759707027414,-16376751.306152344,7909003.594102392,7.292500019073486,38.421512603759766,43.9900016784668,44.13999938964844,43.439998626708984,44.599998474121094,44.01999969482422,43.021999549865725,42.66659996032715,1105.6500244140625,1105.6500244140625,1106.239990234375,1110.3199462890625,24,1,328,48,0,0,0,0,0,0,0,2009,11
2009-11-25 00:00:00+00:00,6.1583356857299805,7.292500019073486,7.3446431159973145,7.2771430015563965,7.335713863372803,286454000,7.30142879486084,7.3528571128845215,7.355713844299316,7.2589287757873535,7.333213806152344,7.249571323394775,7.289178562164307,6.924878530502319,5.298710675239563,7.254809395885923,7.171447500245295,6.882923743613003,6.380217425582111,5.5958098240158725,0.22885793127672896,7.584055155079703,6.6686234299727865,0.12150836603401594,0.12830214204921642,0.0202227511248563,0.14739524730107342,21.832906252980308,72.69307347515067,0.46248205931034836,58.45998152795878,-24.42306309760598,75.57693690239402,-2557683.539390564,6912176.248055444,7.163928985595703,38.587459564208984,44.18000030517578,43.9900016784668,44.13999938964844,44.349998474121094,44.04799957275391,43.16149959564209,42.70180000305176,1110.6300048828125,1110.6300048828125,1105.6500244140625,1109.800048828125,25,2,329,48,0,0,0,0,0,0,0,2009,11
2009-11-27 00:00:00+00:00,6.049759387969971,7.163928985595703,7.248570919036865,7.0846428871154785,7.114999771118164,295257200,7.292500019073486,7.30142879486084,7.161070823669434,7.213929176330566,7.335713863372803,7.25014295578003,7.28417854309082,6.936335687637329,5.316803535223007,7.238285684924065,7.170731451231047,6.893943557024089,6.3957364663744585,5.611412999752986,0.22739371360573196,7.588698178554237,6.679123324131309,0.10650576976085446,0.12394286759154402,0.017737350932743413,0.15171395334799728,20.312910440120167,13.060806036630277,-0.6931062048532108,52.280389593840006,-63.11746208653425,36.88253791346575,-37961523.34575653,2638490.5724543044,7.13964319229126,38.00226593017578,43.5099983215332,44.18000030517578,43.9900016784668,43.65999984741211,44.03399925231933,43.232499504089354,42.72379997253418,1091.489990234375,1091.489990234375,1110.6300048828125,1094.9000244140625,27,4,331,48,0,0,0,0,0,0,0,2009,11
