Date,Adj Close,NFLX_Close(t),High,Low,Open,Volume,NFLX_Close(t-1),NFLX_Close(t-2),NFLX_Close(t-5),NFLX_Close(t-10),NFLX_Open(t-1),MA5,MA10,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,SD20,Upper_Band,Lower_Band,MACD,MACD_EMA,STD5,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,ForceIndex1,ForceIndex20,NFLX_Close(t+1),Adj Close_QQQ,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,Adj Close_SnP,SnP_Close,SnP(t-1),SnP(t-5),Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month
2009-10-30 00:00:00+00:00,7.635714054107666,7.635714054107666,7.998570919036865,7.619999885559082,7.8585710525512695,9387700,7.902856826782227,7.648571014404297,7.841429233551025,6.998570919036865,7.670000076293945,7.763428401947022,7.469285726547241,6.659085693359375,6.027578575611114,7.503503292235854,7.225435598790489,6.813684999956494,6.47897442958173,6.025227130476775,0.5000932095175401,8.097329282308701,6.09695644423854,0.328473859924185,0.2609726023458686,0.025482908424280862,0.29844558344287947,37.10571789755402,114.86038482734736,9.103903388871904,62.11387873266835,-35.03462163366295,64.96537836633705,-2507856.207036972,2292226.5752553158,7.685713768005371,35.775062561035156,40.959999084472656,42.09000015258789,41.38999938964844,43.130001068115234,42.57800025939942,42.493000221252444,41.72260009765625,1036.18994140625,1036.18994140625,1066.1099853515625,1079.5999755859375,30,4,303,44,0,0,0,0,0,0,0,2009,10
2009-11-02 00:00:00+00:00,7.685713768005371,7.685713768005371,7.768570899963379,7.514286041259766,7.597143173217773,5878600,7.635714054107666,7.902856826782227,7.881429195404053,7.114285945892334,7.8585710525512695,7.724285316467285,7.526428508758545,6.683942832946777,6.0436785745620725,7.536632469648493,7.2692716149061924,6.847882206546647,6.502870258065366,6.041749385576563,0.4950369377993505,8.14707386892298,6.166926117725579,0.3239575233328198,0.27356958654325886,0.025634690767391093,0.29529124596150336,37.391904519755954,82.51517018045315,8.032117720021779,62.93943758329752,-33.82089293581665,66.17910706418336,293928.3181190491,2101912.4555280525,7.6785712242126465,35.92354202270508,41.130001068115234,40.959999084472656,42.09000015258789,42.9900016784668,42.37000045776367,42.48900032043457,41.73940010070801,1042.8800048828125,1042.8800048828125,1036.18994140625,1066.949951171875,2,0,306,45,0,0,0,0,0,0,0,2009,11
2009-11-03 00:00:00+00:00,7.6785712242126465,7.6785712242126465,7.757143020629883,7.515714168548584,7.595714092254639,10738000,7.685713768005371,7.635714054107666,7.748570919036865,6.994286060333252,7.597143173217773,7.710285377502442,7.594857025146484,6.710885677337647,6.060764286518097,7.562439515932884,7.308252530078236,6.880458246455118,6.526151465315807,6.058036170040604,0.4896043264809615,8.190351502884104,6.231934196960257,0.3161574837825265,0.2820871659911124,0.024728343051008447,0.2914439321129173,37.65764924037204,69.34160819558174,9.783488378609308,62.72915302029449,-36.69278166541579,63.30721833458421,-76696.63524627686,1894425.8754543068,7.737143039703369,36.03709030151367,41.2599983215332,41.130001068115234,40.959999084472656,42.34000015258789,42.17400016784668,42.45500030517578,41.75960006713867,1045.4100341796875,1045.4100341796875,1042.8800048828125,1063.4100341796875,3,1,307,45,0,0,0,0,0,0,0,2009,11
2009-11-04 00:00:00+00:00,7.737143039703369,7.737143039703369,7.857142925262451,7.714285850524902,7.727142810821533,7728000,7.6785712242126465,7.685713768005371,7.648571014404297,6.835713863372803,7.595714092254639,7.7279997825622555,7.684999942779541,6.7385999584198,6.077528572082519,7.594203792982063,7.349099245280629,6.914053728543284,6.550131496491798,6.074743701082025,0.4813659736623269,8.23037480296888,6.304910908319572,0.31111580293431995,0.28789289337975393,0.02407122354796096,0.2833816298941235,38.150599089080835,75.04492871759362,13.18705250611226,63.797335683521915,-33.601604590531224,66.39839540946878,452642.9901123047,1757113.2197074494,8.055713653564453,36.09823989868164,41.33000183105469,41.2599983215332,41.130001068115234,41.38999938964844,41.9930004119873,42.41850032806396,41.77880012512207,1046.5,1046.5,1045.4100341796875,1042.6300048828125,4,2,308,45,0,0,0,0,0,0,0,2009,11
2009-11-05 00:00:00+00:00,8.055713653564453,8.055713653564453,8.118571281433105,7.65571403503418,7.705714225769043,13412700,7.737143039703369,7.6785712242126465,7.902856826782227,7.090000152587891,7.727142810821533,7.758571147918701,7.781571292877198,6.774085655212402,6.095778570175171,7.678114676724316,7.416395855593374,6.958824705995095,6.579945004552643,6.094454844887821,0.4832732733739739,8.308117925455834,6.375024831959938,0.32903332926798434,0.2961209805574,0.026715577733791556,0.2962013167873237,39.168567315644495,85.68632940102636,13.620782513298982,69.00116809815493,-11.16705552399028,88.83294447600973,4272892.072534561,1996711.205690984,7.980000019073486,36.98911666870117,42.349998474121094,41.33000183105469,41.2599983215332,42.09000015258789,41.89700012207031,42.42400016784668,41.81980010986328,1066.6300048828125,1066.6300048828125,1046.5,1066.1099853515625,5,3,309,45,0,0,0,0,0,0,0,2009,11
2009-11-06 00:00:00+00:00,7.980000019073486,7.980000019073486,8.002857208251953,7.714285850524902,7.851428985595703,12005000,8.055713653564453,7.737143039703369,7.635714054107666,7.841429233551025,7.705714225769043,7.827428340911865,7.795428371429443,6.808685655593872,6.1139357161521914,7.733002920787801,7.470072442591481,6.998870796704052,6.607668866226323,6.113216488412057,0.4786812803559325,8.36286249586201,6.448137374438281,0.3332817755897466,0.3035531395638693,0.019236541965224712,0.2994317800910542,40.11382352602504,67.8005837290004,1.7671623551681095,66.55266159197213,-16.499001328427955,83.50099867157205,-908942.1820640564,1719982.3116190755,8.171428680419922,37.20746612548828,42.599998474121094,42.349998474121094,41.33000183105469,40.959999084472656,41.8439998626709,42.430000114440915,41.863800048828125,1069.300048828125,1069.300048828125,1066.6300048828125,1036.18994140625,6,4,310,45,0,0,0,0,0,0,0,2009,11
2009-11-09 00:00:00+00:00,8.171428680419922,8.171428680419922,8.210000038146973,7.9285712242126465,7.94857120513916,8535100,7.980000019073486,8.055713653564453,7.685713768005371,7.881429195404053,7.851428985595703,7.924571323394775,7.82442831993103,6.845771369934082,6.133257143497467,7.812716695266367,7.536868274765618,7.044853458810557,6.638634407101444,6.133696211715618,0.4663488582738002,8.41776908953344,6.55237365643824,0.3480829099311311,0.3124590936373217,0.02023508552542591,0.2981458539370022,41.38269851367728,80.74732145717769,3.679529154242461,69.49958049020594,-3.0181104086158426,96.98188959138416,1633862.767457962,1711780.450270398,8.342857360839844,38.00228500366211,43.5099983215332,42.599998474121094,42.349998474121094,41.130001068115234,41.89599952697754,42.477000045776364,41.92520004272461,1093.0799560546875,1093.0799560546875,1069.300048828125,1042.8800048828125,9,0,313,46,0,0,0,0,0,0,0,2009,11
2009-11-10 00:00:00+00:00,8.342857360839844,8.342857360839844,8.482856750488281,8.109999656677246,8.130000114440918,13188000,8.171428680419922,7.980000019073486,7.6785712242126465,7.748570919036865,7.94857120513916,8.057428550720214,7.883856964111328,6.88797137260437,6.150099999904633,7.909105907188817,7.6136291401060205,7.095755572615627,6.672381396284383,6.155677914691979,0.4594885727432003,8.489119939141796,6.651165648168995,0.36938770581692637,0.32384481607324267,0.01893220922718961,0.30348237107086173,42.983068473240955,90.17450359037157,7.669626412567536,71.88824816850554,-8.290998223760939,91.70900177623906,2260801.4373779297,1764068.1633282583,8.491429328918457,38.098350524902344,43.619998931884766,43.5099983215332,42.599998474121094,41.2599983215332,42.02399940490723,42.52899990081787,41.99700004577637,1093.010009765625,1093.010009765625,1093.0799560546875,1045.4100341796875,10,1,314,46,0,0,0,0,0,0,0,2009,11
2009-11-11 00:00:00+00:00,8.491429328918457,8.491429328918457,8.555713653564453,8.348570823669434,8.444286346435547,10472000,8.342857360839844,8.171428680419922,7.737143039703369,7.648571014404297,8.130000114440918,8.208285808563232,7.968142795562744,6.937371377944946,6.1667285776138305,8.014982892957843,7.697229158088157,7.150487876784366,6.708402147425652,6.178919222296223,0.4720676986004312,8.595492499594966,6.707221705193241,0.3937218458497673,0.3378202220285476,0.018223377422737847,0.29700907976041513,44.5694340120694,92.94259385421415,11.019814197015801,73.8031111989036,-4.429041507767758,95.57095849223224,1555845.6497192383,1744237.447746447,8.312856674194336,38.34288787841797,43.900001525878906,43.619998931884766,43.5099983215332,41.33000183105469,42.27499961853027,42.56599998474121,42.089400100708005,1098.510009765625,1098.510009765625,1093.010009765625,1046.5,11,2,315,46,0,0,0,0,0,0,0,2009,11
2009-11-12 00:00:00+00:00,8.312856674194336,8.312856674194336,8.54857063293457,8.29285717010498,8.492856979370117,5187000,8.491429328918457,8.342857360839844,8.055713653564453,7.902856826782227,8.444286346435547,8.25971441268921,8.009142780303955,6.98425708770752,6.1819500064849855,8.069141762273569,7.755860350098269,7.1960709668788745,6.740173524193349,6.200152430772821,0.48115811427761207,8.669673325227283,6.745040868116834,0.39405508457727834,0.34906719453829377,0.020334834971018498,0.2940593928367848,45.677319801211866,74.95893807706935,5.187995384436786,67.82324924666761,-23.31962169052468,76.68037830947532,-926256.3600540161,1489904.704146403,8.475713729858398,38.12455368041992,43.650001525878906,43.900001525878906,43.619998931884766,42.349998474121094,42.430999755859375,42.595499992370605,42.17740013122559,1087.239990234375,1087.239990234375,1098.510009765625,1066.6300048828125,12,3,316,46,0,0,0,0,0,0,0,2009,11
2009-11-13 00:00:00+00:00,8.475713729858398,8.475713729858398,8.485713958740234,8.218570709228516,8.321429252624512,5477500,8.312856674194336,8.491429328918457,7.980000019073486,7.635714054107666,8.492856979370117,8.358857154846191,8.093142747879028,7.038657083511352,6.198514289855957,8.143063938198082,7.824417814837329,7.246253036015327,6.774540656978795,6.222794831758747,0.4800025226767719,8.741219282566679,6.821209191859591,0.4028169588517816,0.35981714740099136,0.01875043105671752,0.29213681117070867,46.21956354599972,66.6124891440284,11.000931540893035,70.19506512674184,-7.68175557867284,92.31824442132715,892049.5223999023,1432966.1154086408,8.494285583496094,38.43898010253906,44.0099983215332,43.650001525878906,43.900001525878906,42.599998474121094,42.73599967956543,42.65699996948242,42.267400131225585,1093.47998046875,1093.47998046875,1087.239990234375,1069.300048828125,13,4,317,46,0,0,0,0,0,0,0,2009,11
2009-11-16 00:00:00+00:00,8.494285583496094,8.494285583496094,8.625714302062988,8.460000038146973,8.508570671081543,8026200,8.475713729858398,8.312856674194336,8.171428680419922,7.685713768005371,8.321429252624512,8.423428535461426,8.173999929428101,7.091542797088623,6.214592862129211,8.206922419161357,7.888214745185783,7.29519548885771,6.808595011959335,6.245396729785985,0.47827009891910016,8.806754416931522,6.893674021255122,0.406572683900035,0.3691682547008001,0.017856617654386096,0.28310662922394486,46.988409585090494,71.77229425234222,10.520451839576724,70.46245596645842,-11.825209345667687,88.17479065433231,149061.41166687012,1310689.4769570436,8.678570747375488,38.8320198059082,44.459999084472656,44.0099983215332,43.650001525878906,43.5099983215332,43.068999481201175,42.71949996948242,42.34940010070801,1109.300048828125,1109.300048828125,1093.47998046875,1093.0799560546875,16,0,320,47,0,0,0,0,0,0,0,2009,11
2009-11-17 00:00:00+00:00,8.678570747375488,8.678570747375488,8.712857246398926,8.430000305175781,8.518570899963379,9716700,8.494285583496094,8.475713729858398,8.342857360839844,7.6785712242126465,8.508570671081543,8.490571212768554,8.273999881744384,7.146599931716919,6.231742861270905,8.292676660654836,7.963486745394326,7.349445498995663,6.845624234442823,6.26960741652817,0.46779574054229006,8.870019934530015,6.998836972360855,0.4195827073795,0.3792511452365401,0.017990048855281535,0.28308879436674483,47.85777827974026,70.40325085179705,13.023249950584145,73.04646421907319,-2.8606142777688928,97.13938572223111,1790643.6518669128,1356399.398377031,8.732856750488281,38.95430374145508,44.599998474121094,44.459999084472656,44.0099983215332,43.619998931884766,43.40299949645996,42.78849983215332,42.426600036621096,1110.3199462890625,1110.3199462890625,1109.300048828125,1093.010009765625,17,1,321,47,0,0,0,0,0,0,0,2009,11
2009-11-18 00:00:00+00:00,8.732856750488281,8.732856750488281,8.807143211364746,8.605713844299316,8.687143325805664,6591200,8.678570747375488,8.494285583496094,8.491429328918457,7.737143039703369,8.518570899963379,8.538856697082519,8.373571252822876,7.197742786407471,6.249085714817047,8.372709404260917,8.0367600792128,7.403696920622824,6.882995175354615,6.294117360149664,0.423530318363852,8.876346234528913,7.182224961073505,0.42932468377406696,0.3892658529440455,0.017145678119140573,0.2772559781309366,48.82743326353314,69.54301226287136,12.869268484185687,73.77429246425874,-5.745913979843014,94.25408602015699,357809.903717041,1261295.6369808414,8.60857105255127,38.735931396484375,44.349998474121094,44.599998474121094,44.459999084472656,43.900001525878906,43.704999160766604,42.84899978637695,42.49180000305176,1109.800048828125,1109.800048828125,1110.3199462890625,1098.510009765625,18,2,322,47,0,0,0,0,0,0,0,2009,11
2009-11-19 00:00:00+00:00,8.60857105255127,8.60857105255127,8.710000038146973,8.562856674194336,8.671428680419922,4040400,8.732856750488281,8.678570747375488,8.312856674194336,8.055713653564453,8.687143325805664,8.597999572753906,8.428856992721558,7.245628490447998,6.265364284515381,8.415593340313707,8.091218267149797,7.450946886580803,6.917164994705043,6.317146750123809,0.3801794792545512,8.865573101308481,7.344855184290275,0.4221501687631646,0.3958427161078693,0.014568006325431381,0.26959484228543723,49.42196140465934,51.86236964851102,6.862922675288871,69.16914501387615,-15.35917218120486,84.64082781879515,-502163.93394470215,1093347.106416504,8.567143440246582,38.133304595947266,43.65999984741211,44.349998474121094,44.599998474121094,43.650001525878906,43.8359992980957,42.866499710083005,42.535400009155275,1094.9000244140625,1094.9000244140625,1109.800048828125,1087.239990234375,19,3,323,47,0,0,0,0,0,0,0,2009,11
2009-11-20 00:00:00+00:00,8.567143440246582,8.567143440246582,8.584285736083984,8.331428527832031,8.518570899963379,7789600,8.60857105255127,8.732856750488281,8.475713729858398,7.980000019073486,8.671428680419922,8.616285514831542,8.487571334838867,7.295085639953613,6.281771430969238,8.443147903937867,8.136544474111396,7.494719300450049,6.9498378352108166,6.339534776891201,0.38822507270653533,8.917949998547225,7.365049707721084,0.40841351506634904,0.39835687589956525,0.013376172159435106,0.2701339624592802,48.473888298371435,36.86661673328488,7.357686964532936,67.65321088054891,-18.584046289899693,81.41595371010031,-322704.52880859375,958485.0459188756,8.625714302062988,37.94112014770508,43.439998626708984,43.65999984741211,44.349998474121094,44.0099983215332,43.919999313354495,42.8819995880127,42.57379997253418,1091.3800048828125,1091.3800048828125,1094.9000244140625,1093.47998046875,20,4,324,47,0,0,0,0,0,0,0,2009,11
2009-11-23 00:00:00+00:00,8.625714302062988,8.625714302062988,8.71142864227295,8.579999923706055,8.64285659790039,4853100,8.567143440246582,8.60857105255127,8.494285583496094,8.171428680419922,8.518570899963379,8.642571258544923,8.532999897003174,7.343942785263062,6.298514287471772,8.47634179450607,8.183132076773452,7.5390720456113405,6.98302350782175,6.362282831868035,0.3975440593934526,8.973802227254007,7.383625989680196,0.3976692139380589,0.398219343507264,0.013534122628298987,0.2611447652855007,47.927724734153,50.33079419547339,5.559439351549491,68.69773874631996,-15.756844887320362,84.24315511267963,284250.2494812012,894272.2081629066,8.524286270141602,38.55252456665039,44.13999938964844,43.439998626708984,43.65999984741211,44.459999084472656,43.98299942016602,42.93949947357178,42.62299995422363,1106.239990234375,1106.239990234375,1091.3800048828125,1109.300048828125,23,0,327,48,0,0,0,0,0,0,0,2009,11
2009-11-24 00:00:00+00:00,8.524286270141602,8.524286270141602,8.625714302062988,8.300000190734863,8.34571361541748,10400600,8.625714302062988,8.567143440246582,8.678570747375488,8.342857360839844,8.64285659790039,8.611714363098145,8.55114278793335,7.385942792892456,6.315300004482269,8.485058971894347,8.215622952332323,7.5777078975537036,7.0135435625211535,6.383795303890658,0.3911585049726055,8.999816885967551,7.435182866077128,0.37662834624623187,0.3939011440550576,0.009837513901385814,0.2657568614314024,45.93129392650285,31.818831244864956,2.174661527276718,64.79566161507748,-24.56572640660084,75.43427359339915,-1054912.3888015747,708635.5798805751,8.460000038146973,38.4215087890625,43.9900016784668,44.13999938964844,43.439998626708984,44.599998474121094,44.01999969482422,43.021999549865725,42.66659996032715,1105.6500244140625,1105.6500244140625,1106.239990234375,1110.3199462890625,24,1,328,48,0,0,0,0,0,0,0,2009,11
2009-11-25 00:00:00+00:00,8.460000038146973,8.460000038146973,8.55142879486084,8.399999618530273,8.524286270141602,7613900,8.524286270141602,8.625714302062988,8.732856750488281,8.491429328918457,8.34571361541748,8.557143020629884,8.547999858856201,7.421428518295288,6.331764290332794,8.480502802122096,8.238896960505146,7.612307589341675,7.042186265008793,6.4044540574653475,0.37058275375666244,8.999236834722797,7.516905819696148,0.3507230285935634,0.3852655209627588,0.008201241796708175,0.25759059820991415,44.077465319399145,27.345461339977206,-0.3701295689342737,62.37728180037926,-31.764728468406833,68.23527153159317,-489468.94178390503,594530.3873411008,8.264286041259766,38.58747100830078,44.18000030517578,43.9900016784668,44.13999938964844,44.349998474121094,44.04799957275391,43.16149959564209,42.70180000305176,1110.6300048828125,1110.6300048828125,1105.6500244140625,1109.800048828125,25,2,329,48,0,0,0,0,0,0,0,2009,11
2009-11-27 00:00:00+00:00,8.264286041259766,8.264286041259766,8.359999656677246,7.815713882446289,8.187143325805664,5754700,8.460000038146973,8.524286270141602,8.60857105255127,8.312856674194336,8.524286270141602,8.488286018371582,8.543142795562744,7.454028520584107,6.345992865562439,8.44119066378349,8.241314968196061,7.6378753717698356,7.066386260578119,6.422959848348874,0.3610386841613783,8.998220156256105,7.554065419610592,0.310817483346554,0.37037591343951787,0.010881550565574282,0.28521170945925484,41.76272112596879,-12.928634378283144,-0.5842832956009996,55.576506542725745,-54.755004141059594,45.244995858940406,-1126275.3378868103,430644.12779558555,8.375714302062988,38.00228500366211,43.5099983215332,44.18000030517578,43.9900016784668,43.65999984741211,44.03399925231933,43.232499504089354,42.72379997253418,1091.489990234375,1091.489990234375,1110.6300048828125,1094.9000244140625,27,4,331,48,0,0,0,0,0,0,0,2009,11
