Date,Adj Close,MSFT_Close(t),High,Low,Open,Volume,MSFT_Close(t-1),MSFT_Close(t-2),MSFT_Close(t-5),MSFT_Close(t-10),MSFT_Open(t-1),MA5,MA10,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,SD20,Upper_Band,Lower_Band,MACD,MACD_EMA,STD5,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,ForceIndex1,ForceIndex20,MSFT_Close(t+1),Adj Close_QQQ,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,Adj Close_SnP,SnP_Close,SnP(t-1),SnP(t-5),Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month
2009-10-30 00:00:00+00:00,20.82624626159668,27.729999542236328,28.399999618530273,27.65999984741211,28.030000686645508,73371800,28.219999313354492,28.020000457763672,28.020000457763672,26.5,28.06999969482422,28.247999954223634,27.516000175476073,25.632199935913086,21.71019998073578,27.57083547728356,26.925914361067907,25.809273266829116,24.53655560909563,22.97689889655547,1.2234691710949948,29.043438262081345,24.14956157770137,0.781154471207465,0.6492597782679312,0.017997179528321965,0.6787176486326084,36.6547670397052,88.74566988467764,4.641507706552182,63.119531627642935,-42.29767288522094,57.70232711477906,-35952165.20652771,24621165.811467,27.8799991607666,35.775062561035156,40.959999084472656,42.09000015258789,41.38999938964844,43.130001068115234,42.57800025939942,42.493000221252444,41.72260009765625,1036.18994140625,1036.18994140625,1066.1099853515625,1079.5999755859375,30,4,303,44,0,0,0,0,0,0,0,2009,10
2009-11-02 00:00:00+00:00,20.93889045715332,27.8799991607666,28.049999237060547,27.40999984741211,27.700000762939453,62428900,27.729999542236328,28.219999313354492,28.68000030517578,26.360000610351562,28.030000686645508,28.087999725341795,27.66800003051758,25.701599922180176,21.751049981117248,27.627047056098657,27.01677958008683,25.890478203846275,24.602762412099015,23.02568596386105,1.1638243557662926,29.086148619979852,24.43085119691468,0.7599014910933342,0.6713881208330119,0.012584161722856917,0.6759520587051676,35.99111993680402,66.89896771998556,5.766306962140722,64.35779877935937,-41.643085970616035,58.356914029383965,9364311.185264587,23168132.03754296,27.530000686645508,35.92354202270508,41.130001068115234,40.959999084472656,42.09000015258789,42.9900016784668,42.37000045776367,42.48900032043457,41.73940010070801,1042.8800048828125,1042.8800048828125,1036.18994140625,1066.949951171875,2,0,306,45,0,0,0,0,0,0,0,2009,11
2009-11-03 00:00:00+00:00,20.676029205322266,27.530000686645508,27.739999771118164,27.43000030517578,27.639999389648438,50294800,27.8799991607666,27.729999542236328,28.59000015258789,26.3700008392334,27.700000762939453,27.87599983215332,27.78400001525879,25.759399948120116,21.796299986839294,27.60940226165263,27.06565778071147,25.954773203171733,24.66072752644647,23.070505015829056,1.1078689592588615,29.095237830779688,24.663761993744238,0.7066703435971817,0.6784445653858459,0.012829800453045928,0.659812544197,35.37487619839579,43.77068802898668,4.398937468694566,59.35050552650384,-52.75360267670061,47.24639732329939,-17603103.256225586,19285157.247660242,28.059999465942383,36.03709030151367,41.2599983215332,41.130001068115234,40.959999084472656,42.34000015258789,42.17400016784668,42.45500030517578,41.75960006713867,1045.4100341796875,1045.4100341796875,1042.8800048828125,1063.4100341796875,3,1,307,45,0,0,0,0,0,0,0,2009,11
2009-11-04 00:00:00+00:00,21.074077606201172,28.059999465942383,28.389999389648438,27.6200008392334,27.690000534057617,63898400,27.530000686645508,27.8799991607666,28.020000457763672,26.579999923706055,27.639999389648438,27.883999633789063,27.931999969482423,25.827799949645996,21.839699988365172,27.691329026068946,27.1603569888287,26.03733109582941,24.72803984208005,23.120151726775457,1.0540393449672993,29.135578556420192,24.919421176550998,0.6991909102196345,0.6825938343526037,0.015076609944700968,0.6741115555402806,35.57080610581825,61.25128542169256,5.5680946067887405,63.92741677354472,-37.82994056455284,62.17005943544716,33866073.99902344,20673815.985885307,28.469999313354492,36.09823989868164,41.33000183105469,41.2599983215332,41.130001068115234,41.38999938964844,41.9930004119873,42.41850032806396,41.77880012512207,1046.5,1046.5,1045.4100341796875,1042.6300048828125,4,2,308,45,0,0,0,0,0,0,0,2009,11
2009-11-05 00:00:00+00:00,21.382007598876953,28.469999313354492,28.739999771118164,28.280000686645508,28.520000457763672,52681700,28.059999465942383,27.530000686645508,28.219999313354492,26.59000015258789,27.690000534057617,27.933999633789064,28.119999885559082,25.906199951171875,21.896499981880186,27.832905441939044,27.285084829259727,26.132729849457846,24.80213804943202,23.173384041069777,1.0501874284223944,29.26787468518341,25.067124971493836,0.7180695082476589,0.6896889691316148,0.016240156715894155,0.6745321805142449,36.10222667852474,77.71529048412623,7.070323993900502,67.02091227617336,-25.806484090698067,74.19351590930194,21599488.961410522,20761975.316887707,28.520000457763672,36.98911666870117,42.349998474121094,41.33000183105469,41.2599983215332,42.09000015258789,41.89700012207031,42.42400016784668,41.81980010986328,1066.6300048828125,1066.6300048828125,1046.5,1066.1099853515625,5,3,309,45,0,0,0,0,0,0,0,2009,11
2009-11-06 00:00:00+00:00,21.419557571411133,28.520000457763672,28.6299991607666,28.200000762939453,28.3799991607666,38908500,28.469999313354492,28.059999465942383,27.729999542236328,28.020000457763672,28.520000457763672,28.091999816894532,28.169999885559083,25.982799949645997,21.95309998035431,27.95783180845261,27.402695841498197,26.226348304685526,24.875759087220764,23.226584204419968,1.0189489809234449,29.35389785122067,25.278101927526887,0.7286659996099765,0.6974843752272871,0.012368309075118121,0.6570654817508809,36.40067396613914,64.06684618401547,1.7844396567861651,67.38821801003935,-24.34017480487431,75.65982519512569,1945469.5272445679,18969927.1464455,28.989999771118164,37.20746612548828,42.599998474121094,42.349998474121094,41.33000183105469,40.959999084472656,41.8439998626709,42.430000114440915,41.863800048828125,1069.300048828125,1069.300048828125,1066.6300048828125,1036.18994140625,6,4,310,45,0,0,0,0,0,0,0,2009,11
2009-11-09 00:00:00+00:00,21.772537231445312,28.989999771118164,29.0,28.530000686645508,28.6200008392334,57518000,28.520000457763672,28.469999313354492,27.8799991607666,28.68000030517578,28.3799991607666,28.313999938964844,28.20099983215332,26.068999938964843,22.00989998340607,28.145498710755437,27.553867644319148,26.33472679356524,24.957229199773188,23.28393162299408,1.011702476144753,29.50290486455147,25.456094959972457,0.7661570306644592,0.7112189063147216,0.01326288418204976,0.6444179146426985,37.04819756472376,74.01589309635017,1.080890734462225,70.69245010636102,-11.180138940225374,88.81986105977462,27033420.50552368,19737878.894929137,29.010000228881836,38.00228500366211,43.5099983215332,42.599998474121094,42.349998474121094,41.130001068115234,41.89599952697754,42.477000045776364,41.92520004272461,1093.0799560546875,1093.0799560546875,1069.300048828125,1042.8800048828125,9,0,313,46,0,0,0,0,0,0,0,2009,11
2009-11-10 00:00:00+00:00,21.787561416625977,29.010000228881836,29.280000686645508,28.809999465942383,28.899999618530273,65881100,28.989999771118164,28.520000457763672,27.530000686645508,28.59000015258789,28.6200008392334,28.60999984741211,28.242999839782716,26.156199951171875,22.066649985313415,28.302680804960232,27.69254693808702,26.439639477303146,25.037482091438704,23.34090743001784,0.9865008693485258,29.612501689105986,25.666498211711886,0.7883946894527973,0.7266540629423368,0.008688018726502302,0.6319595793613004,37.90690116628061,72.45577700130734,1.4690453796864635,70.82790386074704,-10.559006947011268,89.44099305298873,1317652.1579742432,17983571.58664772,29.1200008392334,38.098350524902344,43.619998931884766,43.5099983215332,42.599998474121094,41.2599983215332,42.02399940490723,42.52899990081787,41.99700004577637,1093.010009765625,1093.010009765625,1093.0799560546875,1045.4100341796875,10,1,314,46,0,0,0,0,0,0,0,2009,11
2009-11-11 00:00:00+00:00,21.870180130004883,29.1200008392334,29.299999237060547,29.020000457763672,29.079999923706055,49693400,29.010000228881836,28.989999771118164,28.059999465942383,28.020000457763672,28.899999618530273,28.822000122070314,28.352999877929687,26.258599967956542,22.122049984931945,28.451284447555352,27.82849492867239,26.54475168757492,25.11832404684058,23.398410847024962,0.9559336716669699,29.70936738148091,25.885632694813033,0.8056077791930427,0.742444806192478,0.007488665532599075,0.6075338242768298,38.722667617325115,67.95042980079081,3.9257686063489796,71.60520641072218,-11.855643243317644,88.14435675668236,5466304.330444336,16791450.89558073,29.360000610351562,38.34288787841797,43.900001525878906,43.619998931884766,43.5099983215332,41.33000183105469,42.27499961853027,42.56599998474121,42.089400100708005,1098.510009765625,1098.510009765625,1093.010009765625,1046.5,11,2,315,46,0,0,0,0,0,0,0,2009,11
2009-11-12 00:00:00+00:00,22.050424575805664,29.360000610351562,29.489999771118164,29.0,29.010000228881836,55352400,29.1200008392334,29.010000228881836,28.469999313354492,28.219999313354492,29.079999923706055,29.000000381469725,28.467000007629395,26.36859996795654,22.180899987220766,28.61650556806375,27.974352612641837,26.655153606115178,25.202317642157627,23.457730148152592,0.980601287541856,29.89120268952463,25.968797539357208,0.8290583836178413,0.7597675216775508,0.006437129326904714,0.5991385347654966,39.658246046123644,66.5677522095654,4.039692858736498,73.27817935318072,-6.249959881487622,93.75004011851237,13284563.330841064,16457461.603700763,29.6299991607666,38.12455368041992,43.650001525878906,43.900001525878906,43.619998931884766,42.349998474121094,42.430999755859375,42.595499992370605,42.17740013122559,1087.239990234375,1087.239990234375,1098.510009765625,1066.6300048828125,12,3,316,46,0,0,0,0,0,0,0,2009,11
2009-11-13 00:00:00+00:00,22.253210067749023,29.6299991607666,29.790000915527344,29.3700008392334,29.469999313354492,53037600,29.360000610351562,29.1200008392334,28.520000457763672,27.729999542236328,29.010000228881836,29.222000122070312,28.65699996948242,26.478999938964844,22.243549981117248,28.80077713037336,28.132033236272765,26.77181421610151,25.28999450391226,23.519145760218404,0.9900890579382836,30.066678188355812,26.10632195660268,0.8595217514069233,0.7797183676234254,0.006000567050712035,0.5870572326519454,40.792681387202585,72.35584994358905,6.85178380777227,75.05853761055778,-6.722759787979863,93.27724021202015,14320075.117492676,16253900.98596666,29.540000915527344,38.43898010253906,44.0099983215332,43.650001525878906,43.900001525878906,42.599998474121094,42.73599967956543,42.65699996948242,42.267400131225585,1093.47998046875,1093.47998046875,1087.239990234375,1069.300048828125,13,4,317,46,0,0,0,0,0,0,0,2009,11
2009-11-16 00:00:00+00:00,22.18561363220215,29.540000915527344,29.799999237060547,29.3700008392334,29.610000610351562,54129500,29.6299991607666,29.360000610351562,28.989999771118164,27.8799991607666,29.469999313354492,29.33200035095215,28.823000144958495,26.57739994049072,22.302099986076357,28.93518145494681,28.266125396201772,26.880370557255468,25.374153046716522,23.579054766738892,0.952876385678799,30.151252859095635,26.33974731638044,0.8664145954800659,0.7970576131947535,0.005129996645245512,0.5758387444501742,41.854860866105525,62.1430263832663,5.9540954258590375,73.30532662114962,-10.87859363727487,89.12140636272512,-4871560.015678406,14241952.31914332,30.0,38.8320198059082,44.459999084472656,44.0099983215332,43.650001525878906,43.5099983215332,43.068999481201175,42.71949996948242,42.34940010070801,1109.300048828125,1109.300048828125,1093.47998046875,1093.0799560546875,16,0,320,47,0,0,0,0,0,0,0,2009,11
2009-11-17 00:00:00+00:00,22.63068389892578,30.0,30.0,29.469999313354492,29.5,75648900,29.540000915527344,29.6299991607666,29.010000228881836,27.530000686645508,29.610000610351562,29.530000305175783,29.070000076293944,26.680999946594238,22.359599986076354,29.128784826774663,28.431256310849225,27.00270896677486,25.46575397648451,23.642944769059902,0.9220521316729172,30.2711043091222,26.582895782430533,0.8986363849485208,0.817373367545507,0.006902571111290823,0.5725645974641267,43.01909432875256,63.919997668292005,8.972027794218912,76.34647472485817,-0.0,100.0,34798424.741363525,16199711.597450005,30.110000610351562,38.95430374145508,44.599998474121094,44.459999084472656,44.0099983215332,43.619998931884766,43.40299949645996,42.78849983215332,42.426600036621096,1110.3199462890625,1110.3199462890625,1109.300048828125,1093.010009765625,17,1,321,47,0,0,0,0,0,0,0,2009,11
2009-11-18 00:00:00+00:00,22.71366310119629,30.110000610351562,30.139999389648438,29.809999465942383,30.0,59431200,30.0,29.540000915527344,29.1200008392334,28.059999465942383,29.5,29.728000259399415,29.275000190734865,26.787599945068358,22.41699999332428,29.307187696515914,28.591136720325636,27.12456354103277,25.557719256363065,23.707293583401114,0.8870844837228681,30.377669047554377,26.829331112662906,0.9224154836775043,0.8383817907719066,0.006916204011486854,0.5552385493385501,44.22161538510522,63.81242068313487,7.305777560321601,77.02065103935661,-1.0988565687560872,98.90114343124391,6537468.273925781,15279497.947590554,29.780000686645508,38.735931396484375,44.349998474121094,44.599998474121094,44.459999084472656,43.900001525878906,43.704999160766604,42.84899978637695,42.49180000305176,1109.800048828125,1109.800048828125,1110.3199462890625,1098.510009765625,18,2,322,47,0,0,0,0,0,0,0,2009,11
2009-11-19 00:00:00+00:00,22.464723587036133,29.780000686645508,30.0,29.700000762939453,29.989999771118164,51967700,30.110000610351562,30.0,29.360000610351562,28.469999313354492,30.0,29.812000274658203,29.406000328063964,26.88319995880127,22.47069999217987,29.393153694721295,28.704361859975148,27.2286983310568,25.641328789635985,23.76771852970205,0.787154278085791,30.337308662983105,27.188691550639945,0.9042091940820356,0.8515472714339324,0.01034597677498363,0.5448643563438044,44.9587304447727,47.038189605310144,4.601339672939613,70.52634953291998,-13.186767888907054,86.81323211109294,-17149337.03517914,12191037.47304106,29.6200008392334,38.133304595947266,43.65999984741211,44.349998474121094,44.599998474121094,43.650001525878906,43.8359992980957,42.866499710083005,42.535400009155275,1094.9000244140625,1094.9000244140625,1109.800048828125,1087.239990234375,19,3,323,47,0,0,0,0,0,0,0,2009,11
2009-11-20 00:00:00+00:00,22.34402847290039,29.6200008392334,29.770000457763672,29.43000030517578,29.65999984741211,42647100,29.780000686645508,30.110000610351562,29.6299991607666,28.520000457763672,29.989999771118164,29.810000610351562,29.51600036621094,26.978399963378905,22.520499997138977,29.43439863008713,28.791565572285457,27.322474900004902,25.720114374776525,23.82595019447351,0.7889709156308967,30.420941957146802,27.265058294623216,0.8668771082056246,0.8546132387882709,0.010175216605105085,0.530945500995656,44.751669323784704,36.72734936474202,3.8569437721389868,67.55225003520965,-19.188144874086795,80.8118551259132,-6823529.49256897,10380126.333459152,29.940000534057617,37.94112014770508,43.439998626708984,43.65999984741211,44.349998474121094,44.0099983215332,43.919999313354495,42.8819995880127,42.57379997253418,1091.3800048828125,1091.3800048828125,1094.9000244140625,1093.47998046875,20,4,324,47,0,0,0,0,0,0,0,2009,11
2009-11-23 00:00:00+00:00,22.585420608520508,29.940000534057617,30.010000228881836,29.700000762939453,29.84000015258789,41832700,29.6200008392334,29.780000686645508,29.540000915527344,28.989999771118164,29.65999984741211,29.890000534057616,29.61100044250488,27.077199974060058,22.57299999713898,29.526326248990856,28.90094033054947,27.425122964085404,25.803676476940506,23.88678651626042,0.8247643342401739,30.55552880580945,27.256471468848755,0.8532764227533214,0.8543458755812811,0.011000478215046385,0.5208779216137118,44.856399390099526,49.62441909813517,3.2769947238354566,70.25401247021018,-7.936467088756098,92.06353291124391,13386451.233673096,10666442.990622384,29.90999984741211,38.55252456665039,44.13999938964844,43.439998626708984,43.65999984741211,44.459999084472656,43.98299942016602,42.93949947357178,42.62299995422363,1106.239990234375,1106.239990234375,1091.3800048828125,1109.300048828125,23,0,327,48,0,0,0,0,0,0,0,2009,11
2009-11-24 00:00:00+00:00,22.56279754638672,29.90999984741211,29.989999771118164,29.75,29.950000762939453,37341400,29.940000534057617,29.6200008392334,30.0,29.010000228881836,29.84000015258789,29.87200050354004,29.70100040435791,27.17139995574951,22.628550000190735,29.596085085067447,28.99704123691734,27.522569116372726,25.884989811009252,23.946718987217153,0.850557940766919,30.67311600360415,27.270884240536475,0.8305034500568311,0.849577390476391,0.008344264685962801,0.5008151965783155,44.95364873739186,49.37413295020361,3.102377150739385,69.66832724366479,-11.855654899431531,88.14434510056847,-1120267.6403045654,9543899.121010294,29.790000915527344,38.4215087890625,43.9900016784668,44.13999938964844,43.439998626708984,44.599998474121094,44.01999969482422,43.021999549865725,42.66659996032715,1105.6500244140625,1105.6500244140625,1106.239990234375,1110.3199462890625,24,1,328,48,0,0,0,0,0,0,0,2009,11
2009-11-25 00:00:00+00:00,22.472270965576172,29.790000915527344,29.860000610351562,29.579999923706055,29.809999465942383,32033500,29.90999984741211,29.940000534057617,30.110000610351562,29.1200008392334,29.950000762939453,29.808000564575195,29.768000411987305,27.26319995880127,22.68145000934601,29.631342508787426,29.07256120630877,27.61148801045722,25.962316763573966,24.004861095956556,0.8382847229427134,30.737069590843923,27.38393069907307,0.79362438628322,0.8383867896377568,0.008071063289274294,0.4886141056588683,44.46250534591599,39.89730261853326,2.3008243715132513,67.25321641920353,-18.041171230869967,81.95882876913004,-3843985.7845306396,8268862.463339729,29.219999313354492,38.58747100830078,44.18000030517578,43.9900016784668,44.13999938964844,44.349998474121094,44.04799957275391,43.16149959564209,42.70180000305176,1110.6300048828125,1110.6300048828125,1105.6500244140625,1109.800048828125,25,2,329,48,0,0,0,0,0,0,0,2009,11
2009-11-27 00:00:00+00:00,22.04228973388672,29.219999313354492,29.389999389648438,28.75,29.110000610351562,29357900,29.790000915527344,29.90999984741211,29.780000686645508,29.360000610351562,29.809999465942383,29.69600028991699,29.7540002822876,27.341599960327148,22.73125000476837,29.556552836890525,29.086602930789315,27.67456688508064,26.026825328916157,24.056753018517732,0.815013806613943,30.74052775818638,27.480472531730612,0.7102161670703566,0.8127526651242768,0.010708928303184219,0.5279988777923308,41.773169603868155,2.347333646810509,-0.4768436447092904,57.12344884042796,-57.142907915266264,42.857092084733736,-16734050.036430359,5887632.701456863,29.40999984741211,38.00228500366211,43.5099983215332,44.18000030517578,43.9900016784668,43.65999984741211,44.03399925231933,43.232499504089354,42.72379997253418,1091.489990234375,1091.489990234375,1110.6300048828125,1094.9000244140625,27,4,331,48,0,0,0,0,0,0,0,2009,11
