Date,Adj Close,IBM_Close(t),High,Low,Open,Volume,IBM_Close(t-1),IBM_Close(t-2),IBM_Close(t-5),IBM_Close(t-10),IBM_Open(t-1),MA5,MA10,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,SD20,Upper_Band,Lower_Band,MACD,MACD_EMA,STD5,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,ForceIndex1,ForceIndex20,IBM_Close(t+1),Adj Close_QQQ,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,Adj Close_SnP,SnP_Close,SnP(t-1),SnP(t-5),Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month
2009-10-30 00:00:00+00:00,68.31116485595703,115.30592346191406,117.82982635498047,115.181640625,117.23709106445312,8066438,117.46653747558594,116.15679168701172,115.06692504882812,116.29063415527344,116.77820587158203,115.82026824951171,116.20841445922852,115.36959838867188,101.90023895263671,116.43324644110936,116.60996177447358,115.05663017359741,111.0927641786676,104.34901916020458,2.628844037101409,122.83273690232782,112.31736075392219,0.0927598384341195,0.5157776879664785,0.011603022102294878,2.256587966500772,17.380970551247017,-45.991130835133866,-0.8467669821497154,46.68273887701945,-84.56663168586111,15.433368314138882,-17428458.983215332,-3275803.1911989786,115.25812530517578,35.775062561035156,40.959999084472656,42.09000015258789,41.38999938964844,43.130001068115234,42.57800025939942,42.493000221252444,41.72260009765625,1036.18994140625,1036.18994140625,1066.1099853515625,1079.5999755859375,30,4,303,44,0,0,0,0,0,0,0,2009,10
2009-11-02 00:00:00+00:00,68.2828598022461,115.25812530517578,116.56787872314453,114.24474334716797,115.45889282226562,7373672,115.30592346191406,117.46653747558594,114.82791900634766,117.64818572998047,117.23709106445312,115.90630950927735,115.96940841674805,115.38221786499024,102.07060222625732,116.2195880527578,116.48121544406426,115.06453194346324,111.1752465772123,104.45756748005503,2.586275700150716,122.7863190242028,112.44121622359994,-0.016224236384502433,0.40937730309628234,0.011535432977621071,2.2613413528919,17.39116316534971,-70.26613507572107,-2.0315319016395375,46.54869641654709,-85.09513991759826,14.904860082401731,-352447.9299926758,-2997388.404417426,115.83174133300781,35.92354202270508,41.130001068115234,40.959999084472656,42.09000015258789,42.9900016784668,42.37000045776367,42.48900032043457,41.73940010070801,1042.8800048828125,1042.8800048828125,1036.18994140625,1066.949951171875,2,0,306,45,0,0,0,0,0,0,0,2009,11
2009-11-03 00:00:00+00:00,68.6227035522461,115.83174133300781,115.86042022705078,114.27342224121094,114.27342224121094,5969313,115.25812530517578,115.30592346191406,115.34416961669922,117.41873931884766,115.45889282226562,116.00382385253906,115.81070861816406,115.41739959716797,102.25788711547851,116.14907046734871,116.4193607668208,115.09461858619048,111.26745439415875,104.57074333928841,2.592502872176425,122.78969133700421,112.41967984829851,-0.055667184675925796,0.31636840554184076,0.011575870622747186,2.213173969531039,17.400627735587925,-69.01129854280191,-1.3515713037340575,48.46125486055851,-77.28810594297072,22.711894057029287,3424093.611946106,-2385818.68857328,115.95602416992188,36.03709030151367,41.2599983215332,41.130001068115234,40.959999084472656,42.34000015258789,42.17400016784668,42.45500030517578,41.75960006713867,1045.4100341796875,1045.4100341796875,1042.8800048828125,1063.4100341796875,3,1,307,45,0,0,0,0,0,0,0,2009,11
2009-11-04 00:00:00+00:00,68.69634246826172,115.95602416992188,117.11280822753906,115.83174133300781,116.11854553222656,6645552,115.83174133300781,115.25812530517578,116.15679168701172,115.55449676513672,114.27342224121094,115.96367034912109,115.85086135864258,115.46443588256835,102.40066913604737,116.11397114054382,116.37523347187805,115.12839919731721,111.36029736001544,104.68402971571264,2.6184237995070525,122.77030936048871,112.29661416246051,-0.07602109523959655,0.23789050538555334,0.01108051744035339,2.1465948927453398,16.44094193425546,-37.91414933549297,0.347478822569109,48.88798564548178,-56.85481081272414,43.145189187275854,825928.0554199219,-2079938.0462882132,117.6864242553711,36.09823989868164,41.33000183105469,41.2599983215332,41.130001068115234,41.38999938964844,41.9930004119873,42.41850032806396,41.77880012512207,1046.5,1046.5,1045.4100341796875,1042.6300048828125,4,2,308,45,0,0,0,0,0,0,0,2009,11
2009-11-05 00:00:00+00:00,69.72147369384766,117.6864242553711,118.06883239746094,116.63479614257812,116.74951934814453,7010083,115.95602416992188,115.83174133300781,117.46653747558594,117.2944564819336,116.11854553222656,116.00764770507813,115.89005813598632,115.53384307861329,102.55855632781983,116.39987170687606,116.50010878459167,115.22871390547618,111.48556719952744,104.81340677580874,2.6144736882421795,122.80112793373533,112.34323318076662,0.04693605965650249,0.19969961623974317,0.012105433262865827,2.14418155951632,15.626671710826312,-1.1437861184967506,0.3341741674704578,54.53266974199048,-20.3629126329186,79.63708736708139,12130248.222206116,-726586.9730982771,118.05927276611328,36.98911666870117,42.349998474121094,41.33000183105469,41.2599983215332,42.09000015258789,41.89700012207031,42.42400016784668,41.81980010986328,1066.6300048828125,1066.6300048828125,1046.5,1066.1099853515625,5,3,309,45,0,0,0,0,0,0,0,2009,11
2009-11-06 00:00:00+00:00,70.25624084472656,118.05927276611328,118.05927276611328,116.85468292236328,117.12236785888672,5208662,117.6864242553711,115.95602416992188,115.30592346191406,115.06692504882812,116.74951934814453,116.55831756591797,116.18929290771484,115.61147216796876,102.72108020782471,116.70158099037374,116.64860059235563,115.33971621373647,111.61573958698457,104.94520643740383,2.5328158475998754,122.52117750208453,112.38991411168502,0.17247803019378694,0.19425529903055194,0.006046372378231151,2.0770678655330115,14.870563646213531,8.974481978398675,2.6005280979007366,55.66871984522821,-12.50002011175701,87.49997988824299,1942041.8696594238,-472431.8452165914,120.45889282226562,37.20746612548828,42.599998474121094,42.349998474121094,41.33000183105469,40.959999084472656,41.8439998626709,42.430000114440915,41.863800048828125,1069.300048828125,1069.300048828125,1066.6300048828125,1036.18994140625,6,4,310,45,0,0,0,0,0,0,0,2009,11
2009-11-09 00:00:00+00:00,71.68424987792969,120.45889282226562,120.45889282226562,118.05927276611328,118.4703598022461,8121772,118.05927276611328,117.6864242553711,115.25812530517578,114.82791900634766,117.12236785888672,117.59847106933594,116.75239028930665,115.7602293395996,102.88551616668701,117.38472859617227,117.01148556663277,115.54046823760035,111.79085153223767,105.09957147605918,2.4589016399027392,122.32363595192463,112.48802939231366,0.46029424486398796,0.24746308819723917,0.008311536170544725,2.1001073077201067,15.534429729577402,93.23719414245669,4.903836858357321,62.21265726968566,-0.0,100.0,19489166.982696533,1428672.805060849,121.32887268066406,38.00228500366211,43.5099983215332,42.599998474121094,42.349998474121094,41.130001068115234,41.89599952697754,42.477000045776364,41.92520004272461,1093.0799560546875,1093.0799560546875,1069.300048828125,1042.8800048828125,9,0,313,46,0,0,0,0,0,0,0,2009,11
2009-11-10 00:00:00+00:00,72.20196533203125,121.32887268066406,121.46271514892578,119.66539001464844,119.7896728515625,6740947,120.45889282226562,118.05927276611328,115.83174133300781,115.34416961669922,118.4703598022461,118.6978973388672,117.35086059570312,115.92963668823242,103.05401519775391,118.1018457024435,117.42266529177861,115.76746449026953,111.9797232381471,105.2610570601846,2.449930332577666,122.30043515856353,112.50071382825287,0.7499458633540428,0.3479596432285999,0.008105118669128056,2.0784800096170524,16.6014439136549,148.60613549830603,5.188561401805258,64.27182218790654,-1.7721419248998922,98.2278580751001,5864488.116531372,1851131.4061532798,121.5965576171875,38.098350524902344,43.619998931884766,43.5099983215332,42.599998474121094,41.2599983215332,42.02399940490723,42.52899990081787,41.99700004577637,1093.010009765625,1093.010009765625,1093.0799560546875,1045.4100341796875,10,1,314,46,0,0,0,0,0,0,0,2009,11
2009-11-11 00:00:00+00:00,72.36124420166016,121.5965576171875,121.70172119140625,120.40152740478516,120.98470306396484,6831217,121.32887268066406,120.45889282226562,115.95602416992188,116.15679168701172,119.7896728515625,119.82600402832031,117.8948371887207,116.13040145874024,103.20874752044678,118.73724786876059,117.82017884657947,115.99605637759966,112.1701556020885,105.42359935428414,2.3333181657666757,122.01176152989761,112.6784888668309,0.9896882845905282,0.4763053715009856,0.007827126685526447,2.0228881365459124,17.695951511274398,178.6866680918435,4.683123432707585,64.90552114678633,-1.3497065876530832,98.65029341234691,1828613.8890228271,1848986.8807122842,120.70745849609375,38.34288787841797,43.900001525878906,43.619998931884766,43.5099983215332,41.33000183105469,42.27499961853027,42.56599998474121,42.089400100708005,1098.510009765625,1098.510009765625,1093.010009765625,1046.5,11,2,315,46,0,0,0,0,0,0,0,2009,11
2009-11-12 00:00:00+00:00,71.83218383789062,120.70745849609375,122.03633117675781,120.56405639648438,121.04206848144531,5591288,121.5965576171875,121.32887268066406,117.6864242553711,117.46653747558594,120.98470306396484,120.43021087646484,118.21892929077148,116.32485656738281,103.37007640838623,119.09546798282115,118.09515786081892,116.18081724499159,112.33921110494009,105.57567755470016,2.1709354525116167,121.6047783146912,112.92103650464475,1.0953168809182898,0.6001076733844465,0.010030942263019224,1.9835586110978785,18.86070319062633,182.02435327658534,2.7590163889706893,61.03338586959431,-16.352945263290323,83.64705473670968,-4971209.246582031,1199444.39239854,121.44359588623047,38.12455368041992,43.650001525878906,43.900001525878906,43.619998931884766,42.349998474121094,42.430999755859375,42.595499992370605,42.17740013122559,1087.239990234375,1087.239990234375,1098.510009765625,1066.6300048828125,12,3,316,46,0,0,0,0,0,0,0,2009,11
2009-11-13 00:00:00+00:00,72.27024841308594,121.44359588623047,122.17973327636719,120.7170181274414,120.85086059570312,5208766,120.70745849609375,121.5965576171875,118.05927276611328,115.30592346191406,121.04206848144531,121.10707550048828,118.83269653320312,116.52944549560547,103.53919689178467,119.52240032889557,118.41405672038192,116.3872007211186,112.51949595209436,105.73356728934226,2.3480276624309795,122.21661082107778,112.82450017135386,1.2243152951356393,0.7249491977346851,0.009973684139847895,1.947038337467561,20.00774676715506,164.69255278159966,5.322946332712647,63.00148320765403,-8.901729197823073,91.09827080217693,3834367.409072876,1450389.4416056196,122.57170104980469,38.43898010253906,44.0099983215332,43.650001525878906,43.900001525878906,42.599998474121094,42.73599967956543,42.65699996948242,42.267400131225585,1093.47998046875,1093.47998046875,1087.239990234375,1069.300048828125,13,4,317,46,0,0,0,0,0,0,0,2009,11
2009-11-16 00:00:00+00:00,72.94156646728516,122.57170104980469,122.60037994384766,121.44359588623047,121.57743835449219,8182335,121.44359588623047,120.70745849609375,120.45889282226562,115.25812530517578,120.85086059570312,121.52963714599609,119.56405410766601,116.73499038696289,103.71739955902099,120.07681864178814,118.81002284699362,116.62973014577297,112.71854951838566,105.90111090884936,2.6060372815023527,122.97880582521174,112.55465669920233,1.401421412825968,0.8602436407529417,0.00657060925855924,1.8905916031925345,21.268285097118106,165.37900126103656,6.3453884272924945,65.84819172085965,-0.34322811566942724,99.65677188433058,9230534.363594055,2191355.624652137,122.97322845458984,38.8320198059082,44.459999084472656,44.0099983215332,43.650001525878906,43.5099983215332,43.068999481201175,42.71949996948242,42.34940010070801,1109.300048828125,1109.300048828125,1093.47998046875,1093.0799560546875,16,0,320,47,0,0,0,0,0,0,0,2009,11
2009-11-17 00:00:00+00:00,73.18049621582031,122.97322845458984,122.99235534667969,121.79732513427734,121.82600402832031,1074765,122.57170104980469,121.44359588623047,121.32887268066406,115.83174133300781,121.57743835449219,121.85850830078125,120.27820281982422,116.95430206298828,103.88542057037354,120.60343860775207,119.20651861914564,116.87849478533441,112.92161246761742,106.0709827252249,2.85141768140467,123.74729108180348,112.3416203561848,1.5562398289157784,0.9994428783855092,0.006240572415208856,1.8409086467075209,22.619049790835785,151.81698800633413,6.165397359477465,66.8265536968798,-0.2186527259200727,99.78134727407992,431547.60120391846,2023754.8605142115,122.51434326171875,38.95430374145508,44.599998474121094,44.459999084472656,44.0099983215332,43.619998931884766,43.40299949645996,42.78849983215332,42.426600036621096,1110.3199462890625,1110.3199462890625,1109.300048828125,1093.010009765625,17,1,321,47,0,0,0,0,0,0,0,2009,11
2009-11-18 00:00:00+00:00,72.90743255615234,122.51434326171875,122.7055435180664,121.94072723388672,122.41873931884766,4152725,122.97322845458984,122.57170104980469,121.5965576171875,115.95602416992188,121.82600402832031,122.0420654296875,120.93403472900391,117.17208419799805,104.05425422668458,120.9508758175642,119.52154953748594,117.09950845107498,113.11156753284715,106.23459825295122,2.9543821063190667,124.30121225646137,112.4836838311851,1.623195155721021,1.1241933338526116,0.006891777949711318,1.7831652591357783,23.873331292145057,123.88282912094546,5.655867505586703,64.55061893880116,-5.464486593456815,94.53551340654317,-1905624.0125656128,1649528.3011732758,121.93116760253906,38.735931396484375,44.349998474121094,44.599998474121094,44.459999084472656,43.900001525878906,43.704999160766604,42.84899978637695,42.49180000305176,1109.800048828125,1109.800048828125,1110.3199462890625,1098.510009765625,18,2,322,47,0,0,0,0,0,0,0,2009,11
2009-11-19 00:00:00+00:00,72.56039428710938,121.93116760253906,122.21797180175781,120.94646453857422,121.68260192871094,5552586,122.51434326171875,122.97322845458984,120.70745849609375,117.6864242553711,122.41873931884766,122.28680725097657,121.3585090637207,117.36080322265624,104.2221796798706,121.12911068755963,119.7510369722529,117.28898528054415,113.28621307878164,106.39078302259885,3.0442447435766504,124.71277308700681,112.53579411270022,1.6106339471498785,1.221481456512065,0.006125779453437297,1.7677876494221179,23.97254566572762,89.62193540453238,3.6068249791982634,61.67583120663534,-12.1311707035001,87.8688292964999,-3238133.0007019043,1184036.7486137347,121.37667083740234,38.133304595947266,43.65999984741211,44.349998474121094,44.599998474121094,43.650001525878906,43.8359992980957,42.866499710083005,42.535400009155275,1094.9000244140625,1094.9000244140625,1109.800048828125,1087.239990234375,19,3,323,47,0,0,0,0,0,0,0,2009,11
2009-11-20 00:00:00+00:00,72.23040771484375,121.37667083740234,122.07456970214844,120.8986587524414,121.57743835449219,5600493,121.93116760253906,122.51434326171875,121.44359588623047,118.05927276611328,121.68260192871094,122.27342224121094,121.69024887084962,117.53116653442383,104.3695027923584,121.17412162389466,119.90585924512428,117.44928667493075,113.44642016311076,106.53989633418895,2.982504124196506,124.90477913767523,112.97476264088922,1.5382043814248334,1.2848260414946189,0.006209628166359885,1.7255107422996117,24.01564366181532,72.26655359318792,2.809942830887283,58.98591942793261,-18.530759322650873,81.46924067734913,-3105455.2516708374,775513.7009675852,122.56214141845703,37.94112014770508,43.439998626708984,43.65999984741211,44.349998474121094,44.0099983215332,43.919999313354495,42.8819995880127,42.57379997253418,1091.3800048828125,1091.3800048828125,1094.9000244140625,1093.47998046875,20,4,324,47,0,0,0,0,0,0,0,2009,11
2009-11-23 00:00:00+00:00,72.93585205078125,122.56214141845703,123.26959991455078,122.03633117675781,122.0841293334961,7325661,121.37667083740234,121.93116760253906,122.57170104980469,120.45889282226562,121.57743835449219,122.27151031494141,121.90057373046875,117.70936920166015,104.5195027923584,121.42648885926964,120.15883849972741,117.64979078252001,113.6269294948998,106.69932165841054,2.9220992696633754,125.17068054921445,113.48228347056094,1.5584956297708175,1.3395599591498586,0.006391142757533963,1.7374691947888135,24.74824532315671,91.01082349635887,1.7460301576029773,62.72854060825724,-9.511588427471676,90.48841157252832,8684355.602279663,1528736.739187783,122.30401611328125,38.55252456665039,44.13999938964844,43.439998626708984,43.65999984741211,44.459999084472656,43.98299942016602,42.93949947357178,42.62299995422363,1106.239990234375,1106.239990234375,1091.3800048828125,1109.300048828125,23,0,327,48,0,0,0,0,0,0,0,2009,11
2009-11-24 00:00:00+00:00,72.78227233886719,122.30401611328125,122.67686462402344,121.54875946044922,122.27533721923828,5038059,122.56214141845703,121.37667083740234,122.97322845458984,121.32887268066406,122.0841293334961,122.13766784667969,121.99808807373047,117.87342269897461,104.68518157958984,121.58603926908992,120.36314112958968,117.83230942294202,113.79875299229349,106.8545922500013,2.8360419311604694,125.34655819703772,114.00239047239586,1.5360415050732144,1.3788562683345298,0.0061503161297620556,1.6939431925591997,24.915742114694808,68.87308511157124,0.8037191898945205,61.41441258072176,-14.55331362396034,85.44668637603966,-1300450.5168685913,1259290.3338490808,121.68260192871094,38.4215087890625,43.9900016784668,44.13999938964844,43.439998626708984,44.599998474121094,44.01999969482422,43.021999549865725,42.66659996032715,1105.6500244140625,1105.6500244140625,1106.239990234375,1110.3199462890625,24,1,328,48,0,0,0,0,0,0,0,2009,11
2009-11-25 00:00:00+00:00,72.4124526977539,121.68260192871094,122.58126068115234,121.49139404296875,122.25621032714844,4150214,122.30401611328125,122.56214141845703,122.51434326171875,121.5965576171875,122.27533721923828,121.97131958007813,122.0066925048828,117.97782043457032,104.83871887207032,121.60359611629374,120.48880406283932,117.98330128591336,113.9548688128166,107.00213463486409,2.742945968663504,125.43665678412877,114.46487290947475,1.451372993733898,1.3933596134144035,0.006323158192716733,1.6507948672466564,25.010190678369835,53.43055621276032,0.0707621278180619,58.25061788244583,-24.739181937546384,75.26081806245361,-2579001.848602295,893738.6974251404,120.17208099365234,38.58747100830078,44.18000030517578,43.9900016784668,44.13999938964844,44.349998474121094,44.04799957275391,43.16149959564209,42.70180000305176,1110.6300048828125,1110.6300048828125,1105.6500244140625,1109.800048828125,25,2,329,48,0,0,0,0,0,0,0,2009,11
2009-11-27 00:00:00+00:00,71.5135726928711,120.17208099365234,121.05162811279297,118.79541015625,119.11090087890625,3471883,121.68260192871094,122.30401611328125,121.93116760253906,120.70745849609375,122.25621032714844,121.61950225830078,121.95315475463867,118.05086059570313,104.9851337814331,121.34332063944984,120.458639961012,118.06913578425608,114.07798192530839,107.1331788772401,2.6799734491191822,125.44598892094344,114.72609512446671,1.2480000057712601,1.364287691885775,0.00804762409998715,1.7391089319048194,23.64028179737511,0.7817781974234004,-0.44353307501601635,51.32867073520902,-59.44960522924818,40.55039477075182,-5244351.955574036,309158.6352347427,120.79350280761719,38.00228500366211,43.5099983215332,44.18000030517578,43.9900016784668,43.65999984741211,44.03399925231933,43.232499504089354,42.72379997253418,1091.489990234375,1091.489990234375,1110.6300048828125,1094.9000244140625,27,4,331,48,0,0,0,0,0,0,0,2009,11
